,log2FoldChange,pvalue,padj
Dapma7bEVm018795,-1.261589451,0.095627755,0.888947175
Dapma7bEVm018800,0.512387858,0.44706372,0.997835001
Dapma7bEVm018801,-0.322888568,0.369869676,0.997835001
Dapma7bEVm018802,0.156451655,0.670434024,0.998544574
Dapma7bEVm018803,-0.967798929,0.188267329,0.974249988
Dapma7bEVm018805,-1.048607557,0.578838463,0.997835001
Dapma7bEVm018809,0.277446059,0.631945495,0.997835001
Dapma7bEVm018810,-1.962882732,0.347557636,0.997835001
Dapma7bEVm018814,-0.005067834,0.994197774,0.9993904
Dapma7bEVm018815,0.739787233,0.001335989,0.158165691
Dapma7bEVm018816,2.640257178,0.01576734,0.5204312
Dapma7bEVm018819,0.995092124,0.225157212,0.997835001
Dapma7bEVm018820,0.826246964,0.160945132,0.956380318
Dapma7bEVm018821,0.578334581,0.724804385,0.998544574
Dapma7bEVm018822,-0.808967673,0.465233628,0.997835001
Dapma7bEVm018829,0.020225839,NA,NA
Dapma7bEVm018831,0.786909901,0.097781221,0.895598462
Dapma7bEVm018834,-0.329399604,0.789936956,0.998544574
Dapma7bEVm018835,0.08027643,0.780873046,0.998544574
Dapma7bEVm018837,1.190458897,0.193028004,0.980744892
Dapma7bEVm018840,-0.238723124,0.500056806,0.997835001
Dapma7bEVm018846,-0.41897715,0.767396736,0.998544574
Dapma7bEVm018851,0.87632632,0.330709002,0.997835001
Dapma7bEVm018855,0.312413377,0.510119245,0.997835001
Dapma7bEVm018868,-1.199217634,0.671672109,0.998544574
Dapma7bEVm018879,0.087898277,0.938866518,0.998544574
Dapma7bEVm018886,-0.408668267,0.228753032,0.997835001
Dapma7bEVm018893,-0.550713743,0.281731753,0.997835001
Dapma7bEVm018902,1.014253317,0.146787481,0.945435905
Dapma7bEVm018904,-1.297313149,0.267356399,0.997835001
Dapma7bEVm018912,0.551810717,0.211813619,0.99129443
Dapma7bEVm018913,0.95416241,0.507827518,0.997835001
Dapma7bEVm018934,0.233017603,0.825558885,0.998544574
Dapma7bEVm018966,-1.827793492,0.230996464,0.997835001
Dapma7bEVm018972,-0.122386661,0.909365298,0.998544574
Dapma7bEVm018986,-1.108328136,0.382739721,0.997835001
Dapma7bEVm019000,-1.130885601,0.498736214,0.997835001
Dapma7bEVm019001,0.30126652,0.581125867,0.997835001
Dapma7bEVm019008,-3.186458828,0.136551491,0.93998083
Dapma7bEVm019037,0.389934382,0.785518997,0.998544574
Dapma7bEVm019052,1.38019089,0.128324772,0.933200618
Dapma7bEVm019055,0.707648681,0.540022388,0.997835001
Dapma7bEVm019076,0.163781478,0.891896352,0.998544574
Dapma7bEVm019093,-0.874459137,0.55911114,0.997835001
Dapma7bEVm019104,-1.634143184,0.207052432,0.990147509
Dapma7bEVm019116,-0.09486983,0.72054468,0.998544574
Dapma7bEVm019117,-0.230021216,0.365871782,0.997835001
Dapma7bEVm019123,0.826364399,0.152179581,0.946168618
Dapma7bEVm019130,0.029124388,0.936677655,0.998544574
Dapma7bEVm019131,-0.052515136,0.986336574,0.999369764
Dapma7bEVm019139,-2.257613073,0.161359954,0.956380318
Dapma7bEVm019140,-2.979973256,0.095809383,0.889820299
Dapma7bEVm019142,-0.021205715,0.992838106,0.9993904
Dapma7bEVm019144,-0.402889084,NA,NA
Dapma7bEVm019145,0.375596839,0.265472858,0.997835001
Dapma7bEVm019154,0.827135218,0.60429931,0.997835001
Dapma7bEVm019158,0.085935732,0.884785257,0.998544574
Dapma7bEVm019160,0.712169265,0.086893205,0.873293134
Dapma7bEVm019165,-0.85512787,0.38638144,0.997835001
Dapma7bEVm019168,6.446228038,0.125823815,0.932704674
Dapma7bEVm019171,-0.732502739,0.540286143,0.997835001
Dapma7bEVm019172,-0.190792356,0.818499943,0.998544574
Dapma7bEVm019181,-0.392145179,0.788039217,0.998544574
Dapma7bEVm019185,-0.271216763,0.798118313,0.998544574
Dapma7bEVm019186,0.233035191,0.737558061,0.998544574
Dapma7bEVm019197,0.172325679,0.931672529,0.998544574
Dapma7bEVm019198,-0.87423168,0.509610116,0.997835001
Dapma7bEVm019200,0.623063017,0.34719296,0.997835001
Dapma7bEVm019204,-0.646962652,0.590864608,0.997835001
Dapma7bEVm019211,0.658272275,0.616529855,0.997835001
Dapma7bEVm019215,1.112122813,0.101536545,0.897846305
Dapma7bEVm019222,-0.170910614,0.895259483,0.998544574
Dapma7bEVm019227,2.015126124,0.052600835,0.776011289
Dapma7bEVm019229,-0.182327691,0.784517876,0.998544574
Dapma7bEVm019248,-0.277568024,0.694192181,0.998544574
Dapma7bEVm019255,1.098165085,0.536840139,0.997835001
Dapma7bEVm019263,-1.118824815,0.519233986,0.997835001
Dapma7bEVm019265,-1.900077091,0.065003836,0.825013886
Dapma7bEVm019267,-5.706747441,0.002397669,0.217383582
Dapma7bEVm019268,-1.678629832,0.014673818,0.507735369
Dapma7bEVm019287,4.049930297,0.030055422,0.647333606
Dapma7bEVm019291,0.849185813,0.430125868,0.997835001
Dapma7bEVm019310,0.123385846,0.595416871,0.997835001
Dapma7bEVm019330,2.381878996,0.32868022,0.997835001
Dapma7bEVm019331,-0.746557774,0.747993941,0.998544574
Dapma7bEVm019345,-0.537111766,0.631765531,0.997835001
Dapma7bEVm019346,0.428813941,0.328040397,0.997835001
Dapma7bEVm019355,-0.794086129,0.174563139,0.965728374
Dapma7bEVm019356,0.704045245,0.351664636,0.997835001
Dapma7bEVm019366,0.519821186,0.701615905,0.998544574
Dapma7bEVm019392,-0.422007644,0.723978221,0.998544574
Dapma7bEVm019405,-2.906259578,0.013825809,0.501593404
Dapma7bEVm019455,-0.499490168,0.659316078,0.998387735
Dapma7bEVm019483,0.412559925,0.089433751,0.873475793
Dapma7bEVm019486,-0.094265739,0.73666452,0.998544574
Dapma7bEVm019488,-5.44839394,0.04346215,0.736864393
Dapma7bEVm019491,0.129345565,0.971062258,0.998544574
Dapma7bEVm019494,-0.644363151,0.803626032,0.998544574
Dapma7bEVm019500,-0.231745752,0.460177018,0.997835001
Dapma7bEVm019513,0.476585387,0.252496758,0.997835001
Dapma7bEVm019532,1.265396675,NA,NA
Dapma7bEVm019548,1.964414169,0.300151761,0.997835001
Dapma7bEVm019559,-0.568318046,0.730719643,0.998544574
Dapma7bEVm019567,-0.505637842,0.706672847,0.998544574
Dapma7bEVm019575,0.135252144,0.640289487,0.997835001
Dapma7bEVm019593,0.537840614,0.622626463,0.997835001
Dapma7bEVm019596,-0.110744917,0.719421408,0.998544574
Dapma7bEVm019601,0.319201428,0.368136799,0.997835001
Dapma7bEVm019611,5.026776717,0.196292045,0.983915021
Dapma7bEVm019616,-0.095911441,0.923677188,0.998544574
Dapma7bEVm019618,1.128658606,0.218734257,0.993902406
Dapma7bEVm019619,-0.309686401,0.90607995,0.998544574
Dapma7bEVm019639,-3.287807238,0.052227984,0.772467855
Dapma7bEVm019652,0.122746319,0.583775639,0.997835001
Dapma7bEVm019655,-0.062280922,0.87292907,0.998544574
Dapma7bEVm019659,1.748072979,0.110466526,0.914141657
Dapma7bEVm019661,-0.555847982,0.452601784,0.997835001
Dapma7bEVm019670,0.429220146,0.750173167,0.998544574
Dapma7bEVm019678,-1.041022421,0.345812462,0.997835001
Dapma7bEVm019679,0.234569071,0.452215492,0.997835001
Dapma7bEVm019694,-0.641516136,0.241650761,0.997835001
Dapma7bEVm019707,-0.228648041,0.836423695,0.998544574
Dapma7bEVm019708,-1.520027309,0.166511729,0.956380318
Dapma7bEVm019715,0.087074454,0.717700469,0.998544574
Dapma7bEVm019731,1.640648806,0.323397849,0.997835001
Dapma7bEVm019736,0.258209121,0.877051653,0.998544574
Dapma7bEVm019737,-0.106315029,0.939328914,0.998544574
Dapma7bEVm019757,0.121914491,0.937001121,0.998544574
Dapma7bEVm019763,0.171002277,0.893806785,0.998544574
Dapma7bEVm019768,3.486980471,0.072800283,0.844126466
Dapma7bEVm019787,-0.332184819,0.248693214,0.997835001
Dapma7bEVm019822,-0.134745161,0.940179185,0.998544574
Dapma7bEVm019899,1.938206236,0.234828162,0.997835001
Dapma7bEVm019904,1.257988863,0.133543476,0.934694869
Dapma7bEVm019907,-0.039711294,0.972675897,0.998544574
Dapma7bEVm019908,-0.332595426,0.545840066,0.997835001
Dapma7bEVm019928,-0.665669568,0.74546427,0.998544574
Dapma7bEVm019989,1.12101267,0.334038954,0.997835001
Dapma7bEVm020015,-0.015603059,0.957816262,0.998544574
Dapma7bEVm020085,2.798450621,0.115088268,0.920947209
Dapma7bEVm020087,0.072808805,0.77439981,0.998544574
Dapma7bEVm020131,1.641610579,0.245111014,0.997835001
Dapma7bEVm020132,1.694361301,0.267616564,0.997835001
Dapma7bEVm020147,1.549949799,0.259019961,0.997835001
Dapma7bEVm020154,0.647263259,0.617870179,0.997835001
Dapma7bEVm020161,-0.034290945,0.881200557,0.998544574
Dapma7bEVm020162,-0.640215395,0.590389881,0.997835001
Dapma7bEVm020210,-0.628645204,0.115331293,0.920947209
Dapma7bEVm020239,-3.126716687,0.151879945,0.945673822
Dapma7bEVm020303,0.853236655,0.031732912,0.657494563
Dapma7bEVm020309,0.580363485,0.371129064,0.997835001
Dapma7bEVm020394,0.053358527,0.541228067,0.997835001
Dapma7bEVm020470,-0.116864498,0.619767348,0.997835001
Dapma7bEVm020493,2.450578646,0.132920151,0.933200618
Dapma7bEVm020523,0.028198136,0.965890267,0.998544574
Dapma7bEVm020531,1.28377669,0.359712101,0.997835001
Dapma7bEVm020532,-0.470917462,0.690884751,0.998544574
Dapma7bEVm020538,-0.750643182,0.554332772,0.997835001
Dapma7bEVm020654,-1.854010428,0.070910634,0.842554623
Dapma7bEVm020745,0.033115465,0.966223705,0.998544574
Dapma7bEVm020750,-1.491253218,0.147018153,0.945435905
Dapma7bEVm020797,1.162995009,0.02092489,0.564600066
Dapma7bEVm020798,-1.095636611,0.387823198,0.997835001
Dapma7bEVm020803,0.404383679,0.310266202,0.997835001
Dapma7bEVm020831,-1.295241693,0.31980296,0.997835001
Dapma7bEVm020845,0.200219812,0.871470738,0.998544574
Dapma7bEVm020902,1.237893076,0.115945198,0.920947209
Dapma7bEVm020915,2.051071798,0.085748239,0.873293134
Dapma7bEVm020942,0.251275545,0.863583167,0.998544574
Dapma7bEVm020994,-1.636551948,0.149395039,0.945673822
Dapma7bEVm021077,0.929601693,0.598994985,0.997835001
Dapma7bEVm021081,0.755106671,0.711753125,0.998544574
Dapma7bEVm021205,-0.457392456,0.336152734,0.997835001
Dapma7bEVm021348,-0.48831433,0.617311877,0.997835001
Dapma7bEVm021383,0.133979866,0.892246956,0.998544574
Dapma7bEVm021384,-2.83337294,0.009892773,0.451350457
Dapma7bEVm021394,1.671382495,0.262646941,0.997835001
Dapma7bEVm021436,0.343226064,0.647615433,0.997835001
Dapma7bEVm021543,0.442281644,0.626450846,0.997835001
Dapma7bEVm021570,1.354439637,0.406122616,0.997835001
Dapma7bEVm021575,0.404795733,0.833319725,0.998544574
Dapma7bEVm021714,-0.117746043,0.913581143,0.998544574
Dapma7bEVm021873,0.064642736,0.9330397,0.998544574
Dapma7bEVm021902,-1.315206499,0.288380107,0.997835001
Dapma7bEVm021911,0.444378086,0.759818892,0.998544574
Dapma7bEVm021947,1.251110588,0.324620575,0.997835001
Dapma7bEVm021981,0.027835834,0.981044891,0.998912435
Dapma7bEVm022025,0.043547061,0.956700834,0.998544574
Dapma7bEVm022036,-0.895350073,0.330252222,0.997835001
Dapma7bEVm022049,-0.716766462,0.518048517,0.997835001
Dapma7bEVm022071,0.446668648,0.725109966,0.998544574
Dapma7bEVm022085,-0.418595937,0.52222977,0.997835001
Dapma7bEVm022111,-0.035853861,0.904718704,0.998544574
Dapma7bEVm022153,-1.021885177,0.449016988,0.997835001
Dapma7bEVm022154,-0.997563161,0.430138864,0.997835001
Dapma7bEVm022157,-0.723118933,0.610243223,0.997835001
Dapma7bEVm022162,-0.766976678,0.476464126,0.997835001
Dapma7bEVm022163,0.334154571,0.476009338,0.997835001
Dapma7bEVm022164,-0.18064046,0.818302437,0.998544574
Dapma7bEVm022174,-0.416126684,0.785009175,0.998544574
Dapma7bEVm022264,-0.54338031,0.515161336,0.997835001
Dapma7bEVm022299,0.364837844,0.606210927,0.997835001
Dapma7bEVm022314,-0.047387325,0.972826395,0.998544574
Dapma7bEVm022365,0.605347389,0.643514287,0.997835001
Dapma7bEVm022367,0.517436713,0.810087621,0.998544574
Dapma7bEVm022407,-1.412966099,0.163600359,0.956380318
Dapma7bEVm022445,0.894511319,0.207518578,0.990147509
Dapma7bEVm022450,-0.865466267,0.488258753,0.997835001
Dapma7bEVm022451,0.540154593,0.244781445,0.997835001
Dapma7bEVm022457,1.918966553,NA,NA
Dapma7bEVm022463,0.112832525,0.683509335,0.998544574
Dapma7bEVm022475,-0.219692112,0.759459155,0.998544574
Dapma7bEVm022478,-0.186813674,0.872502216,0.998544574
Dapma7bEVm022483,0.089101802,0.898034464,0.998544574
Dapma7bEVm022484,-0.951989226,0.510235979,0.997835001
Dapma7bEVm022486,-0.029421668,0.898674265,0.998544574
Dapma7bEVm022499,-0.225212151,0.893901097,0.998544574
Dapma7bEVm022524,0.445221169,0.740708854,0.998544574
Dapma7bEVm022532,-1.341118691,0.305731427,0.997835001
Dapma7bEVm022536,0.506867805,0.141868031,0.942348685
Dapma7bEVm022540,1.688687602,0.139119348,0.942348685
Dapma7bEVm022548,-0.413651411,0.607119613,0.997835001
Dapma7bEVm022556,-1.171450156,0.470558546,0.997835001
Dapma7bEVm022561,0.179618979,0.925410965,0.998544574
Dapma7bEVm022572,-1.411613775,0.136897694,0.940556102
Dapma7bEVm022577,-0.891915384,0.665073857,0.998387735
Dapma7bEVm022592,0.317951414,0.717293191,0.998544574
Dapma7bEVm022594,-1.409139268,0.359224479,0.997835001
Dapma7bEVm022614,-1.339556882,0.051222952,0.766671556
Dapma7bEVm022643,-0.145433848,0.911725638,0.998544574
Dapma7bEVm022644,-0.877808808,0.10175299,0.89814873
Dapma7bEVm022674,0.106131884,0.967226156,0.998544574
Dapma7bEVm022692,-0.026096599,0.915955313,0.998544574
Dapma7bEVm022694,-0.858486084,0.214627502,0.991607831
Dapma7bEVm022701,0.499791234,0.852060461,0.998544574
Dapma7bEVm022702,-1.471594802,0.20165116,0.986281518
Dapma7bEVm022712,0.716282971,0.066668963,0.829021613
Dapma7bEVm022713,0.08848986,0.849134605,0.998544574
Dapma7bEVm022714,-0.597869435,0.252059245,0.997835001
Dapma7bEVm022715,0.881879918,0.541338566,0.997835001
Dapma7bEVm022716,-0.588189556,0.608337045,0.997835001
Dapma7bEVm022718,-0.335104392,0.69207004,0.998544574
Dapma7bEVm022719,-0.119780568,0.925285177,0.998544574
Dapma7bEVm022720,0.732535318,0.547423501,0.997835001
Dapma7bEVm022721,0.186856156,0.615545393,0.997835001
Dapma7bEVm022722,1.245776565,NA,NA
Dapma7bEVm022723,1.300814022,0.522816309,0.997835001
Dapma7bEVm022726,-2.197113509,0.015428664,0.518289126
Dapma7bEVm022727,-0.507957479,0.26666172,0.997835001
Dapma7bEVm022729,0.162725911,0.126287473,0.932704674
Dapma7bEVm022730,0.780200682,0.575918959,0.997835001
Dapma7bEVm022731,-1.357203692,0.246601276,0.997835001
Dapma7bEVm022733,0.100824276,0.700617715,0.998544574
Dapma7bEVm022734,-0.30687993,0.723224802,0.998544574
Dapma7bEVm022735,-0.964219091,0.040084545,0.73054849
Dapma7bEVm022736,0.351269509,0.364181911,0.997835001
Dapma7bEVm022737,-0.352770418,0.345409989,0.997835001
Dapma7bEVm022738,0.30236781,0.802144521,0.998544574
Dapma7bEVm022741,0.961254263,0.797873067,0.998544574
Dapma7bEVm022748,-0.679251381,0.389444611,0.997835001
Dapma7bEVm022758,-0.219645202,0.653552823,0.997835001
Dapma7bEVm022761,0.299172345,0.460653296,0.997835001
Dapma7bEVm022763,0.365765558,0.576613678,0.997835001
Dapma7bEVm022764,-0.781293455,0.324136716,0.997835001
Dapma7bEVm022766,-0.083823678,0.829891068,0.998544574
Dapma7bEVm022778,-0.136799012,0.627607563,0.997835001
Dapma7bEVm022780,-1.91838462,0.054280495,0.787870177
Dapma7bEVm022783,-0.914441849,0.500536371,0.997835001
Dapma7bEVm022784,-0.376032242,0.333318272,0.997835001
Dapma7bEVm022785,-0.418074527,0.188566214,0.974249988
Dapma7bEVm022793,0.763025772,0.788325917,0.998544574
Dapma7bEVm022832,0.246044077,0.505470278,0.997835001
Dapma7bEVm022837,0.509797772,0.088255664,0.873475793
Dapma7bEVm022838,0.157119758,0.527521572,0.997835001
Dapma7bEVm022847,-4.717869311,0.081365504,0.861592708
Dapma7bEVm022854,-0.355846898,0.153587759,0.947726878
Dapma7bEVm022856,-0.324029053,0.543122085,0.997835001
Dapma7bEVm022877,0.376101797,0.795700266,0.998544574
Dapma7bEVm022878,0.193672042,0.385039349,0.997835001
Dapma7bEVm022880,0.410556367,0.544790329,0.997835001
Dapma7bEVm022883,-0.026319294,0.88215513,0.998544574
Dapma7bEVm022884,1.287892855,0.376289836,0.997835001
Dapma7bEVm022885,0.327313578,0.703739367,0.998544574
Dapma7bEVm022898,0.87350913,0.681935867,0.998544574
Dapma7bEVm022900,1.333978145,0.194366659,0.982865305
Dapma7bEVm022901,0.669896668,0.261786925,0.997835001
Dapma7bEVm022902,0.235122735,0.830767793,0.998544574
Dapma7bEVm022905,0.115079505,0.795596155,0.998544574
Dapma7bEVm022906,-1.644470402,0.269157269,0.997835001
Dapma7bEVm022907,-0.201896891,0.548889672,0.997835001
Dapma7bEVm022910,-0.094574046,0.784056561,0.998544574
Dapma7bEVm022911,-0.506886203,0.517041364,0.997835001
Dapma7bEVm022916,-2.030342553,0.063573734,0.819845051
Dapma7bEVm022947,-0.81364715,0.656156853,0.997835001
Dapma7bEVm022964,0.596291656,0.691941997,0.998544574
Dapma7bEVm022968,-0.193006724,0.828072477,0.998544574
Dapma7bEVm022970,0.803728611,0.210242876,0.99129443
Dapma7bEVm022971,1.022101012,0.584611374,0.997835001
Dapma7bEVm022972,0.060051787,0.856415574,0.998544574
Dapma7bEVm022975,-1.158696662,0.153568199,0.947726878
Dapma7bEVm022989,0.314345413,0.767914913,0.998544574
Dapma7bEVm022990,2.525084091,0.184599357,0.972926476
Dapma7bEVm022996,-1.395929561,0.02947932,0.643736665
Dapma7bEVm023001,-0.49302537,0.286436637,0.997835001
Dapma7bEVm023004,0.49843195,0.755856157,0.998544574
Dapma7bEVm023007,-0.134733351,0.74463428,0.998544574
Dapma7bEVm023008,0.714329191,0.098576954,0.89576833
Dapma7bEVm023012,-0.053561367,0.964482465,0.998544574
Dapma7bEVm023014,-1.567199108,0.288479482,0.997835001
Dapma7bEVm023018,0.309987472,0.319320869,0.997835001
Dapma7bEVm023019,-0.607044599,0.037863674,0.711807258
Dapma7bEVm023022,-0.082242523,0.750784626,0.998544574
Dapma7bEVm023023,0.283482125,0.616212356,0.997835001
Dapma7bEVm023024,-0.533643385,0.376195223,0.997835001
Dapma7bEVm023026,0.021586714,0.943391308,0.998544574
Dapma7bEVm023028,0.281116329,0.898137743,0.998544574
Dapma7bEVm023029,-1.445369223,0.360153489,0.997835001
Dapma7bEVm023030,-0.549545857,0.693384913,0.998544574
Dapma7bEVm023048,1.239825206,0.177881019,0.968041149
Dapma7bEVm023053,-0.620677211,0.052369803,0.773399406
Dapma7bEVm023054,-2.242217747,0.140661681,0.942348685
Dapma7bEVm023056,-1.14440366,0.391754413,0.997835001
Dapma7bEVm023061,-0.324423361,0.532876375,0.997835001
Dapma7bEVm023062,-0.282635511,0.793023847,0.998544574
Dapma7bEVm023066,-0.055833219,0.941979718,0.998544574
Dapma7bEVm023068,0.378058322,0.142960951,0.942348685
Dapma7bEVm023069,-0.557325843,0.25638978,0.997835001
Dapma7bEVm023070,-0.948551392,0.584154087,0.997835001
Dapma7bEVm023074,-0.189413229,0.458339382,0.997835001
Dapma7bEVm023075,0.118296278,0.914880383,0.998544574
Dapma7bEVm023079,0.287268396,0.896706808,0.998544574
Dapma7bEVm023080,-6.289163952,0.000299178,0.052910264
Dapma7bEVm023081,-0.320235438,0.891843963,0.998544574
Dapma7bEVm023086,0.156282146,0.665656656,0.998387735
Dapma7bEVm023088,-0.986331453,0.380659534,0.997835001
Dapma7bEVm023089,0.35026254,0.424028357,0.997835001
Dapma7bEVm023090,0.36389839,0.704126101,0.998544574
Dapma7bEVm023091,0.720763744,0.305068839,0.997835001
Dapma7bEVm023096,0.132157104,0.914175516,0.998544574
Dapma7bEVm023098,0.308311098,0.039919143,0.728460803
Dapma7bEVm023099,-0.322378529,0.827480858,0.998544574
Dapma7bEVm023100,-0.213549034,0.893860883,0.998544574
Dapma7bEVm023101,-0.47745668,0.031289363,0.656252017
Dapma7bEVm023103,-0.514947267,0.586556499,0.997835001
Dapma7bEVm023104,-0.472012422,0.170050883,0.961192908
Dapma7bEVm023105,-0.375624767,0.707050645,0.998544574
Dapma7bEVm023106,-0.477731656,0.63461369,0.997835001
Dapma7bEVm023108,-1.067229644,0.375216322,0.997835001
Dapma7bEVm023109,0.4297723,0.501877594,0.997835001
Dapma7bEVm023111,-0.351430139,0.725585242,0.998544574
Dapma7bEVm023113,-1.591895808,0.42072629,0.997835001
Dapma7bEVm023114,1.165083226,0.123448593,0.93071155
Dapma7bEVm023118,-4.111811614,0.021477096,0.571857612
Dapma7bEVm023119,-1.396437338,0.340792152,0.997835001
Dapma7bEVm023127,-0.557389242,0.6847379,0.998544574
Dapma7bEVm023128,-0.162659903,0.411673741,0.997835001
Dapma7bEVm023133,0.169079005,0.493754316,0.997835001
Dapma7bEVm023136,0.155095924,0.918825701,0.998544574
Dapma7bEVm023140,3.080520068,0.100926994,0.897648212
Dapma7bEVm023148,-0.176394393,0.680571051,0.998544574
Dapma7bEVm023159,-1.208472431,0.664027775,0.998387735
Dapma7bEVm023162,0.550622404,0.294360014,0.997835001
Dapma7bEVm023163,0.274004033,0.424186284,0.997835001
Dapma7bEVm023165,0.008047502,0.996115052,0.999464042
Dapma7bEVm023183,-0.013852073,0.97799766,0.998544574
Dapma7bEVm023185,0.214873307,0.345000739,0.997835001
Dapma7bEVm023189,-0.081326971,0.840339915,0.998544574
Dapma7bEVm023191,0.327028186,0.818519449,0.998544574
Dapma7bEVm023192,0.234388831,0.64481719,0.997835001
Dapma7bEVm023193,0.996630596,0.381010857,0.997835001
Dapma7bEVm023195,-0.78375312,0.014073207,0.503996731
Dapma7bEVm023196,-1.161568412,0.216468412,0.991764022
Dapma7bEVm023198,-0.479048714,0.611049424,0.997835001
Dapma7bEVm023200,-0.010290281,0.967981409,0.998544574
Dapma7bEVm023201,0.351419677,0.67876392,0.998544574
Dapma7bEVm023202,-3.206055821,0.09888355,0.89576833
Dapma7bEVm023205,0.9914055,0.263283253,0.997835001
Dapma7bEVm023206,-0.247261357,0.454958518,0.997835001
Dapma7bEVm023207,-0.981868211,0.667207502,0.998544574
Dapma7bEVm023208,-0.368612492,0.413035484,0.997835001
Dapma7bEVm023209,-0.398041188,0.092526093,0.877772375
Dapma7bEVm023211,2.13349313,0.152561907,0.94731223
Dapma7bEVm023212,0.168403745,0.664866498,0.998387735
Dapma7bEVm023217,-0.527241704,0.654998606,0.997835001
Dapma7bEVm023219,-0.206874582,0.720246499,0.998544574
Dapma7bEVm023220,-0.147273427,0.785371244,0.998544574
Dapma7bEVm023221,0.241744156,0.459038089,0.997835001
Dapma7bEVm023222,-0.25039355,0.474523054,0.997835001
Dapma7bEVm023223,-0.059902621,0.936353336,0.998544574
Dapma7bEVm023224,3.460247557,0.224196041,0.997835001
Dapma7bEVm023225,-0.172942812,0.215908068,0.991607831
Dapma7bEVm023226,-0.653985386,0.513737424,0.997835001
Dapma7bEVm023227,-1.463112724,0.430395025,0.997835001
Dapma7bEVm023228,-0.036025438,0.927945294,0.998544574
Dapma7bEVm023229,-0.087926379,0.95955961,0.998544574
Dapma7bEVm023230,-0.931959794,0.313259943,0.997835001
Dapma7bEVm023233,1.193675646,0.540207596,0.997835001
Dapma7bEVm023234,-0.262666834,0.534398186,0.997835001
Dapma7bEVm023235,-0.538734551,0.655908142,0.997835001
Dapma7bEVm023238,-0.009068908,0.967507211,0.998544574
Dapma7bEVm023239,0.220103603,0.288577931,0.997835001
Dapma7bEVm023240,-0.40276471,0.803062295,0.998544574
Dapma7bEVm023242,1.475029757,0.360362383,0.997835001
Dapma7bEVm023243,-0.03986972,0.97350307,0.998544574
Dapma7bEVm023244,-0.109977591,0.887674512,0.998544574
Dapma7bEVm023245,-1.379629756,0.48185903,0.997835001
Dapma7bEVm023246,-0.205182836,0.889238916,0.998544574
Dapma7bEVm023248,-0.917283651,0.517493538,0.997835001
Dapma7bEVm023250,-0.461649494,0.771470401,0.998544574
Dapma7bEVm023251,-1.453493715,0.023591486,0.592847334
Dapma7bEVm023253,0.568548363,0.457437634,0.997835001
Dapma7bEVm023254,0.095846605,0.8008298,0.998544574
Dapma7bEVm023257,-0.004642297,0.994207083,0.9993904
Dapma7bEVm023260,-0.368147481,0.524685491,0.997835001
Dapma7bEVm023261,-0.615424852,0.788181278,0.998544574
Dapma7bEVm023277,-0.985540372,0.398730915,0.997835001
Dapma7bEVm023278,-1.402391013,0.450423599,0.997835001
Dapma7bEVm023279,-0.012379723,0.963997459,0.998544574
Dapma7bEVm023282,-0.112689309,0.824386514,0.998544574
Dapma7bEVm023283,-0.440353816,0.394922414,0.997835001
Dapma7bEVm023288,-0.277201222,0.774378302,0.998544574
Dapma7bEVm023291,2.419786683,0.265813372,0.997835001
Dapma7bEVm023292,0.070456651,0.943440397,0.998544574
Dapma7bEVm023299,0.569301594,0.090986962,0.876006131
Dapma7bEVm023309,-0.210458148,0.803424949,0.998544574
Dapma7bEVm023310,-0.889948903,0.027526625,0.629157768
Dapma7bEVm023311,2.438271982,2.14E-05,0.006658036
Dapma7bEVm023313,0.138280454,0.538400726,0.997835001
Dapma7bEVm023315,-0.415380156,0.111802875,0.914141657
Dapma7bEVm023317,-0.408455501,0.13641268,0.93998083
Dapma7bEVm023318,-0.094031596,0.88470748,0.998544574
Dapma7bEVm023322,-0.156370704,0.586128824,0.997835001
Dapma7bEVm023323,1.459880411,0.476287432,0.997835001
Dapma7bEVm023326,-1.091954761,0.149114561,0.945673822
Dapma7bEVm023334,0.991199088,0.346128632,0.997835001
Dapma7bEVm023340,-0.707719566,0.30807388,0.997835001
Dapma7bEVm023344,0.137544324,0.506315607,0.997835001
Dapma7bEVm023345,-0.554234674,0.372261239,0.997835001
Dapma7bEVm023347,0.09063644,0.920160116,0.998544574
Dapma7bEVm023350,0.255189748,0.409747452,0.997835001
Dapma7bEVm023358,0.105960257,0.876988534,0.998544574
Dapma7bEVm023359,0.375234291,0.461931743,0.997835001
Dapma7bEVm023360,1.791213234,0.624617652,0.997835001
Dapma7bEVm023363,-0.381508872,0.387829415,0.997835001
Dapma7bEVm023367,0.956252469,0.442647858,0.997835001
Dapma7bEVm023370,-2.396805479,0.124811574,0.932416467
Dapma7bEVm023377,-2.068507805,0.025156848,0.610799744
Dapma7bEVm023380,-0.252110214,0.306806242,0.997835001
Dapma7bEVm023382,-0.224580649,0.59554388,0.997835001
Dapma7bEVm023384,-1.263147182,0.486907618,0.997835001
Dapma7bEVm023385,-0.255737829,0.311041971,0.997835001
Dapma7bEVm023391,-0.129637243,0.891063201,0.998544574
Dapma7bEVm023392,-0.086857797,0.81794052,0.998544574
Dapma7bEVm023400,-0.268379709,0.7269376,0.998544574
Dapma7bEVm023401,-1.509586839,0.200303198,0.985125187
Dapma7bEVm023404,-0.011994842,0.980863344,0.998912435
Dapma7bEVm023411,1.341761803,0.312677002,0.997835001
Dapma7bEVm023412,0.580178624,0.524209535,0.997835001
