,log2FoldChange,pvalue,padj
Dapma7bEVm000465,-0.762841701,0.116173532,0.538721768
Dapma7bEVm000466,-0.615417855,0.121586153,0.548082083
Dapma7bEVm000467,0.591664074,1.37E-06,9.77E-05
Dapma7bEVm000468,0.327716172,0.066777677,0.412094297
Dapma7bEVm000469,0.05223948,0.788987519,0.957678474
Dapma7bEVm000470,-0.506580815,0.138167314,0.576579214
Dapma7bEVm000471,-0.350619542,0.024016288,0.233842808
Dapma7bEVm000472,-0.004102796,0.985050643,0.997577235
Dapma7bEVm000473,0.537148436,0.010799518,0.142782114
Dapma7bEVm000474,0.740001956,0.009732196,0.133109827
Dapma7bEVm000475,0.55098521,4.59E-05,0.002135328
Dapma7bEVm000476,0.092078965,0.615679333,0.914705155
Dapma7bEVm000477,0.546241453,0.183061403,NA
Dapma7bEVm000478,-0.802194092,0.005264481,0.089134948
Dapma7bEVm000479,-0.227109008,0.560390301,0.897328424
Dapma7bEVm000480,-0.119971057,0.794752069,0.959475118
Dapma7bEVm000481,0.062863584,0.780104959,0.956341445
Dapma7bEVm000482,-0.445266378,0.217331817,0.67848581
Dapma7bEVm000483,-0.133108173,0.697557509,0.940586474
Dapma7bEVm000484,-0.973646762,0.245242256,NA
Dapma7bEVm000485,0.443438479,0.138166676,0.576579214
Dapma7bEVm000486,-0.457571508,0.397777235,0.819523842
Dapma7bEVm000487,-0.20077816,0.32673623,0.771648201
Dapma7bEVm000488,0.192741629,0.424996464,0.834804299
Dapma7bEVm000489,0.306155147,0.051407134,0.358433752
Dapma7bEVm000490,0.105733707,0.562205717,0.897328424
Dapma7bEVm000491,-0.250379935,0.421475931,0.834178879
Dapma7bEVm000492,-0.67571362,0.22162674,NA
Dapma7bEVm000493,-0.773088309,0.006030824,0.09775678
Dapma7bEVm000494,0.20872235,0.454676641,0.853287795
Dapma7bEVm000495,0.374654414,0.094951239,0.493639116
Dapma7bEVm000496,-0.188742525,0.239157614,0.697713848
Dapma7bEVm000497,0.257365186,0.090128653,0.479671569
Dapma7bEVm000498,0.147303724,0.565386354,0.899065859
Dapma7bEVm000499,-0.292008563,0.528377009,0.887021639
Dapma7bEVm000500,0.283805067,0.14341136,0.585454876
Dapma7bEVm000501,0.173350986,0.334444164,0.77762837
Dapma7bEVm000502,0.770305452,0.000148044,0.005599369
Dapma7bEVm000503,0.393674875,0.248177069,0.704968388
Dapma7bEVm000504,-0.130238461,0.75403892,0.952312776
Dapma7bEVm000505,-0.094263097,0.677024768,0.93424368
Dapma7bEVm000506,0.16664917,0.814992276,0.963257941
Dapma7bEVm000507,-0.486969734,0.046619197,0.339956614
Dapma7bEVm000508,-0.264882039,0.133415404,0.5711092
Dapma7bEVm000509,0.002045555,0.994009298,0.99836826
Dapma7bEVm000510,0.811490606,0.010874917,0.143119466
Dapma7bEVm000511,-0.088259141,0.618001045,0.915076084
Dapma7bEVm000512,0.636822178,0.00204827,0.044466268
Dapma7bEVm000513,0.079980171,0.580319598,0.904100988
Dapma7bEVm000514,-0.376941115,0.026331701,0.248153683
Dapma7bEVm000515,-0.014937749,0.949874225,0.991560848
Dapma7bEVm000516,-0.105687806,0.557007461,0.8962249
Dapma7bEVm000517,0.056437431,0.830941568,0.966225934
Dapma7bEVm000518,0.658228669,4.68E-05,0.002163051
Dapma7bEVm000519,-0.037789856,0.875310349,0.976136843
Dapma7bEVm000520,-1.001197718,9.87E-05,0.004096506
Dapma7bEVm000521,-0.023973055,0.962361943,NA
Dapma7bEVm000522,-0.320863836,0.00499121,0.087039332
Dapma7bEVm000523,0.049921492,0.760514473,0.953303603
Dapma7bEVm000524,0.119493119,0.610256953,0.912685894
Dapma7bEVm000525,0.249511337,0.399288654,0.820032324
Dapma7bEVm000526,0.268819138,0.002416398,0.049979795
Dapma7bEVm000527,-0.201752773,0.264954061,0.719908174
Dapma7bEVm000528,-0.07839905,0.554859533,0.8962249
Dapma7bEVm000529,-0.174891128,0.158408244,0.602550024
Dapma7bEVm000530,-0.576807521,0.720384981,NA
Dapma7bEVm000531,-0.461050756,0.020766324,0.215251418
Dapma7bEVm000532,0.289098685,0.061771536,0.396067918
Dapma7bEVm000533,-0.486888635,0.045791252,0.338266974
Dapma7bEVm000534,-0.028372321,0.921879601,0.985820597
Dapma7bEVm000535,-0.581768357,0.595874968,0.908948229
Dapma7bEVm000536,-0.007236442,0.98266651,0.997379177
Dapma7bEVm000537,0.322618552,0.013207444,0.163603133
Dapma7bEVm000538,-0.186632823,0.334854144,0.777848089
Dapma7bEVm000539,0.701518369,0.446446099,NA
Dapma7bEVm000540,0.254952533,0.303476723,0.754701025
Dapma7bEVm000541,-0.171241555,0.269938812,0.725119725
Dapma7bEVm000542,-0.127800529,0.475732524,0.863831482
Dapma7bEVm000543,-0.290160297,0.237094898,0.697268737
Dapma7bEVm000544,0.333962648,0.118683993,0.543303272
Dapma7bEVm000545,0.359837456,0.22656678,0.689339757
Dapma7bEVm000546,-1.188137,0.163429529,NA
Dapma7bEVm000547,0.567136196,0.006649184,0.103263437
Dapma7bEVm000548,-0.306869792,0.330479328,0.773883876
Dapma7bEVm000549,-0.68238497,0.008154454,0.117441448
Dapma7bEVm000550,0.542043474,0.201373901,0.657428706
Dapma7bEVm000551,-0.016033682,0.980181545,NA
Dapma7bEVm000552,-0.258531448,0.366440037,0.800897983
Dapma7bEVm000553,0.375230757,0.104621115,0.518535634
Dapma7bEVm000554,-0.246723741,0.327743998,0.771962752
Dapma7bEVm000555,-0.222653089,0.889164809,NA
Dapma7bEVm000556,0.031490268,0.969937799,0.995963941
Dapma7bEVm000557,0.272329075,0.346125555,0.786100919
Dapma7bEVm000558,0.423122227,0.148333512,0.589592802
Dapma7bEVm000559,-0.376022642,0.31850528,0.764793518
Dapma7bEVm000560,-0.724812719,0.030932938,0.271380727
Dapma7bEVm000561,-0.131262504,0.573772729,0.901718546
Dapma7bEVm000562,0.75021911,3.88E-05,0.001878347
Dapma7bEVm000563,0.735389067,0.073836186,0.436508924
Dapma7bEVm000564,0.187552913,0.66646683,0.930500162
Dapma7bEVm000565,-0.078841277,0.686119971,0.936709574
Dapma7bEVm000566,1.094261026,0.212351802,0.672539573
Dapma7bEVm000567,-0.119872338,0.795226585,0.959482474
Dapma7bEVm000568,0.076638371,0.778325871,0.956341445
Dapma7bEVm000569,0.333169442,0.245000099,0.704643759
Dapma7bEVm000570,-0.825782761,0.2239595,NA
Dapma7bEVm000571,0.088556928,0.40831624,0.8250007
Dapma7bEVm000573,-0.719291741,0.011498948,0.148943749
Dapma7bEVm000574,-0.317142579,0.516543025,NA
Dapma7bEVm000575,-0.253426645,0.120112954,0.546128463
Dapma7bEVm000576,-0.099305831,0.871807202,0.976136843
Dapma7bEVm000577,-1.843784974,0.037784788,0.305358596
Dapma7bEVm000578,-0.102040908,0.70829685,0.942413883
Dapma7bEVm000579,-2.712624487,0.000447379,NA
Dapma7bEVm000580,0.194033634,0.693329749,NA
Dapma7bEVm000581,0.450031362,0.172881743,0.623928596
Dapma7bEVm000582,-1.405955289,0.237889433,NA
Dapma7bEVm000583,-0.103063089,0.747725524,0.951079638
Dapma7bEVm000584,0.744313705,0.000626882,0.017842015
Dapma7bEVm000585,1.188000117,5.65E-14,1.92E-11
Dapma7bEVm000586,-0.209316476,0.418789529,0.832297734
Dapma7bEVm000587,-0.05353543,0.852501048,0.973024971
Dapma7bEVm000588,0.334920639,0.352976948,0.790345401
Dapma7bEVm000589,-0.029240231,0.970678699,NA
Dapma7bEVm000590,-1.162809545,0.240044238,0.697970478
Dapma7bEVm000591,-1.536556738,0.060587882,NA
Dapma7bEVm000592,4.035643738,0.053814732,NA
Dapma7bEVm000593,0.251228233,0.425099795,0.834804299
Dapma7bEVm000594,0.270950574,0.329338446,0.773790772
Dapma7bEVm000595,-0.005534623,0.984207823,0.997577235
Dapma7bEVm000596,-0.509626599,0.039142041,0.311307261
Dapma7bEVm000597,0.08619318,0.854867223,0.973120111
Dapma7bEVm000598,0.018826486,0.937442915,0.98995563
Dapma7bEVm000599,-0.266781987,0.379414682,0.80786551
Dapma7bEVm000600,0.06366136,0.667800594,0.931026057
Dapma7bEVm000601,0.002942997,0.988360183,0.997674516
Dapma7bEVm000602,-0.087084931,0.765622218,0.955343853
Dapma7bEVm000603,0.063294481,0.781886124,0.956341445
Dapma7bEVm000604,-0.129720404,0.523179,0.884361914
Dapma7bEVm000605,0.280882159,0.348019798,0.786626423
Dapma7bEVm000606,-0.281822172,0.219612257,0.679106216
Dapma7bEVm000607,-0.224470961,0.455545277,0.853287795
Dapma7bEVm000608,0.16664,0.422903923,0.834584066
Dapma7bEVm000609,0.194798873,0.402071231,0.821574504
Dapma7bEVm000610,-0.285655397,0.326794373,0.771648201
Dapma7bEVm000611,0.849502521,1.86E-05,0.00100347
Dapma7bEVm000612,-0.702987582,0.040779563,0.317215795
Dapma7bEVm000613,-0.220371502,0.476287132,0.864209717
Dapma7bEVm000614,0.180445748,0.45931731,0.856064457
Dapma7bEVm000615,-0.233599177,0.252272164,0.709094708
Dapma7bEVm000616,0.037092867,0.891743112,0.97902678
Dapma7bEVm000617,0.060892184,0.724530998,0.945198333
Dapma7bEVm000618,0.375387154,0.076607123,0.444091701
Dapma7bEVm000619,-0.151009506,0.607732455,0.9122955
Dapma7bEVm000620,-0.451869181,0.132833803,0.57018946
Dapma7bEVm000621,-0.1933051,0.386408749,0.811746057
Dapma7bEVm000622,0.142588147,0.584584577,0.905053557
Dapma7bEVm000623,-0.549431047,0.044117021,0.329908479
Dapma7bEVm000624,0.242777332,0.668146613,NA
Dapma7bEVm000625,0.71931199,0.002945104,0.057671963
Dapma7bEVm000626,-0.442311702,0.163943274,0.61217959
Dapma7bEVm000627,0.685796789,0.006712316,0.103481534
Dapma7bEVm000628,1.11806224,4.77E-11,9.64E-09
Dapma7bEVm000629,-0.320197518,0.008607315,0.121690319
Dapma7bEVm000630,-0.071490214,0.51010288,0.878924026
Dapma7bEVm000631,-0.369746984,0.335552065,0.778502746
Dapma7bEVm000632,0.614376393,0.007193849,0.109125941
Dapma7bEVm000633,0.204354287,0.636354003,NA
Dapma7bEVm000634,-0.083273978,0.74557896,0.950272967
Dapma7bEVm000635,0.030767935,0.893915886,0.979422416
Dapma7bEVm000636,0.558514926,0.404753585,NA
Dapma7bEVm000637,0.409546294,0.188770958,0.642079417
Dapma7bEVm000638,0.788982677,0.030563701,0.269810265
Dapma7bEVm000639,-0.015745116,0.918971429,0.985820597
Dapma7bEVm000640,0.120598315,0.609057722,0.912685894
Dapma7bEVm000641,-0.505650835,0.000506393,0.015173962
Dapma7bEVm000642,0.068211528,0.673956556,0.933074282
Dapma7bEVm000643,0.247193627,0.38800929,0.813891806
Dapma7bEVm000644,0.594126676,0.465807168,NA
Dapma7bEVm000645,0.00109448,0.993665451,0.99836826
Dapma7bEVm000646,-0.046527545,0.778358568,0.956341445
Dapma7bEVm000647,-0.332803485,0.820898744,NA
Dapma7bEVm000648,-0.496671263,0.067337556,0.414560402
Dapma7bEVm000649,-0.231994806,0.509901569,0.878924026
Dapma7bEVm000650,-0.232627258,0.267999983,0.722998229
Dapma7bEVm000651,1.402474692,0.228584584,NA
Dapma7bEVm000652,0.028784687,0.912338344,0.984155065
Dapma7bEVm000653,0.730967865,1.10E-05,0.000616781
Dapma7bEVm000654,0.024596267,0.894065129,0.979422416
Dapma7bEVm000655,0.068223117,0.954734899,0.991962559
Dapma7bEVm000656,1.134535198,2.45E-08,2.94E-06
Dapma7bEVm000657,0.193743694,0.405687003,0.823734319
Dapma7bEVm000658,0.01205684,0.974047109,NA
Dapma7bEVm000659,-0.451506321,0.04906954,0.351499823
Dapma7bEVm000660,0.172824846,0.24266427,0.70196442
Dapma7bEVm000661,0.230613883,0.477186174,0.86443172
Dapma7bEVm000662,-0.025169686,0.930592347,0.987805925
Dapma7bEVm000663,0.266193371,0.227553959,0.689631121
Dapma7bEVm000664,-0.48449987,0.131200586,0.567335867
Dapma7bEVm000665,-0.520796884,0.551204173,0.896057112
Dapma7bEVm000666,-0.221826784,0.34382856,0.783814906
Dapma7bEVm000667,-1.294838518,0.016346779,NA
Dapma7bEVm000668,0.647783192,0.006176924,0.099177469
Dapma7bEVm000669,-0.784064742,0.000588963,0.017106058
Dapma7bEVm000670,0.511382236,0.189432238,NA
Dapma7bEVm000671,-1.100842473,8.15E-08,8.60E-06
Dapma7bEVm000672,0.682124888,4.40E-05,0.002063509
Dapma7bEVm000673,0.067726463,0.720181709,0.945007199
Dapma7bEVm000674,-0.249439177,0.263326835,0.71915683
Dapma7bEVm000675,-0.148320562,0.530114015,0.887408143
Dapma7bEVm000676,0.602663738,0.377438513,NA
Dapma7bEVm000677,-0.204896604,0.636671399,0.919252393
Dapma7bEVm000678,0.00818867,0.974982385,0.996888153
Dapma7bEVm000679,0.101828956,0.734046656,0.948176525
Dapma7bEVm000680,0.310572365,0.227502122,0.689631121
Dapma7bEVm000681,-0.23046289,0.438470693,0.842052038
Dapma7bEVm000682,0.085622867,0.778765241,0.956341445
Dapma7bEVm000683,0.388661306,0.33324637,0.777142798
Dapma7bEVm000684,-0.41526451,0.531363046,0.88751708
Dapma7bEVm000685,0.276910839,0.590242258,0.907883959
Dapma7bEVm000687,-0.421089085,0.419773319,NA
Dapma7bEVm000688,-0.196311289,0.285048719,0.739062373
Dapma7bEVm000689,-0.071969308,0.750754906,0.951918699
Dapma7bEVm000690,0.154271783,0.896757854,NA
Dapma7bEVm000691,-0.313933023,0.181928502,0.635995475
Dapma7bEVm000692,0.333025884,0.205306568,0.662555516
Dapma7bEVm000693,-0.25572302,0.632488759,NA
Dapma7bEVm000694,-0.325019761,0.136794723,0.575243787
Dapma7bEVm000695,0.648633283,0.052212148,0.362587923
Dapma7bEVm000696,0.062676795,0.833255978,0.966225934
Dapma7bEVm000697,-0.264780515,0.39623433,0.818723099
Dapma7bEVm000698,-0.089910766,0.692606178,0.939183322
Dapma7bEVm000699,0.216123995,0.654614372,0.927997385
Dapma7bEVm000700,-0.468422514,0.085936057,0.470332565
Dapma7bEVm000701,-0.013161131,0.951724227,0.991560848
Dapma7bEVm000702,-1.172318725,0.084883823,0.467245366
Dapma7bEVm000703,-0.142981765,0.529153854,0.887021639
Dapma7bEVm000704,0.550787242,0.030256639,0.269053291
Dapma7bEVm000706,0.422043434,0.207106383,0.666594296
Dapma7bEVm000707,0.482278287,0.256690513,NA
Dapma7bEVm000708,-0.283654645,0.560673783,0.897328424
Dapma7bEVm000709,-0.130639399,0.629451247,0.918444319
Dapma7bEVm000710,-0.596450122,0.049992007,0.353863935
Dapma7bEVm000711,-0.35993737,0.463305027,0.858358434
Dapma7bEVm000712,-0.435218006,0.049974412,0.353863935
Dapma7bEVm000713,1.588534594,6.16E-10,1.05E-07
Dapma7bEVm000714,-1.384884961,0.055359573,NA
Dapma7bEVm000715,-1.48894727,0.042933955,0.327116526
Dapma7bEVm000716,-0.143555361,0.580091796,0.904100988
Dapma7bEVm000717,0.17010344,0.138500302,0.576579214
Dapma7bEVm000718,-0.067242149,0.920107118,NA
Dapma7bEVm000719,-0.575933741,0.043626572,0.328841567
Dapma7bEVm000720,0.140369087,0.391522527,0.817724036
Dapma7bEVm000721,-0.113758645,0.665575411,0.930209681
Dapma7bEVm000722,0.089673486,0.736924564,0.948821978
Dapma7bEVm000723,-0.280021316,0.379802766,0.808106968
Dapma7bEVm000724,0.787598201,0.077315564,0.446655419
Dapma7bEVm000725,-0.34735672,0.404128525,0.823223668
Dapma7bEVm000726,-0.090612187,0.606195991,0.91223322
Dapma7bEVm000727,-0.055143509,0.777474268,0.956341445
Dapma7bEVm000728,-0.498358017,0.656728934,NA
Dapma7bEVm000729,-0.380635649,0.163402231,0.610963525
Dapma7bEVm000730,0.244002059,0.180503472,0.633698247
Dapma7bEVm000731,-0.448840113,0.560049021,NA
Dapma7bEVm000732,-0.156377105,0.529383004,0.887021639
Dapma7bEVm000733,-0.448548203,0.150908586,0.595102905
Dapma7bEVm000734,0.07893535,0.521039007,0.884131587
Dapma7bEVm000735,-0.247307106,0.136405921,0.575243787
Dapma7bEVm000736,0.911974666,0.023159861,0.22811391
Dapma7bEVm000737,-0.544627543,0.076233184,0.44343431
Dapma7bEVm000738,-0.181364835,0.537886037,0.890365635
Dapma7bEVm000739,-0.049940516,0.796966504,0.959643642
Dapma7bEVm000740,-0.014091572,0.89354869,0.979422416
Dapma7bEVm000741,1.100763718,5.65E-06,0.00034093
Dapma7bEVm000742,-0.234913191,0.188888601,0.642079417
Dapma7bEVm000743,-0.052501582,0.670006097,0.931963368
Dapma7bEVm000744,0.479293223,0.21116373,0.671525912
Dapma7bEVm000745,0.87962752,0.003706048,0.070009514
Dapma7bEVm000746,0.178709831,0.199680955,0.656791885
Dapma7bEVm000747,-1.469523713,0.277234687,NA
Dapma7bEVm000748,-0.339550543,0.097472099,0.501807356
Dapma7bEVm000749,0.344127613,0.682983708,0.936058896
Dapma7bEVm000750,-0.537023611,0.10835927,0.526257312
Dapma7bEVm000751,0.358801841,0.317436838,0.764533166
Dapma7bEVm000753,-1.148217819,0.117697993,NA
Dapma7bEVm000754,-0.088023725,0.661331247,0.930033312
Dapma7bEVm000755,0.513355958,0.606782482,NA
Dapma7bEVm000756,-0.106813706,0.643911894,0.923262455
Dapma7bEVm000757,0.294649915,0.337229252,0.780221209
Dapma7bEVm000758,1.180839688,0.589667112,NA
Dapma7bEVm000759,0.754993326,0.02005976,0.21206032
Dapma7bEVm000760,-0.655629198,0.1370342,NA
Dapma7bEVm000761,3.485787684,0.070977873,NA
Dapma7bEVm000762,-0.295968602,0.781145555,NA
Dapma7bEVm000763,0.142366718,0.733084268,0.947713005
Dapma7bEVm000764,0.041373014,0.81959336,0.964779209
Dapma7bEVm000765,1.015095877,0.005166991,0.088681512
Dapma7bEVm000766,0.161597589,0.674227252,0.933074282
Dapma7bEVm000767,1.2713577,7.21E-07,5.48E-05
Dapma7bEVm000768,0.258803082,0.24658746,0.704818663
Dapma7bEVm000769,-0.435791632,0.407154038,0.824547123
Dapma7bEVm000770,-0.39565417,0.143000305,0.585345165
Dapma7bEVm000771,-0.286871548,0.094853065,0.493639116
Dapma7bEVm000772,0.580774511,0.006684313,0.103263437
Dapma7bEVm000773,1.217067431,1.25E-09,2.00E-07
Dapma7bEVm000774,-0.122546448,0.83534778,0.967021886
Dapma7bEVm000775,1.860598521,5.09E-13,1.44E-10
Dapma7bEVm000776,-2.101320685,2.61E-08,3.09E-06
Dapma7bEVm000777,-1.607800155,0.000101272,0.004183635
Dapma7bEVm000778,0.082286084,0.623988859,0.916806835
Dapma7bEVm000779,-0.036940043,0.90957782,0.983909459
Dapma7bEVm000780,-0.05766852,0.878200488,0.976136843
Dapma7bEVm000781,-0.023010667,0.947773935,0.991560848
Dapma7bEVm000782,-0.269278407,0.317252435,0.764533166
Dapma7bEVm000783,0.028301882,0.89725159,0.97944845
Dapma7bEVm000784,-0.165289451,0.47113315,0.861065873
Dapma7bEVm000785,0.132249633,0.644785846,0.923758847
Dapma7bEVm000786,-0.384340469,0.155191702,0.599308509
Dapma7bEVm000787,0.124749259,0.676268664,0.933503054
Dapma7bEVm000788,0.222962479,0.419416597,0.832377621
Dapma7bEVm000789,-0.117281016,0.875184287,0.976136843
Dapma7bEVm000790,0.110127716,0.502025664,0.876547521
Dapma7bEVm000791,0.067903987,0.554283065,0.8962249
Dapma7bEVm000792,0.130573195,0.633201659,0.918525776
Dapma7bEVm000793,-0.026248829,0.914809894,0.984668427
Dapma7bEVm000794,-0.044289008,0.799017416,0.960043395
Dapma7bEVm000795,0.055784612,0.771641232,0.956341445
Dapma7bEVm000796,0.296013309,0.135790978,0.574344543
Dapma7bEVm000797,-0.027738697,0.894501065,0.979422416
Dapma7bEVm000798,0.650758735,0.000550069,0.016310403
Dapma7bEVm000799,0.528012267,0.012654091,0.15953528
Dapma7bEVm000800,0.65605087,0.168648762,0.617822198
Dapma7bEVm000801,-0.063969655,0.809489926,0.961784623
Dapma7bEVm000802,-0.046188475,0.808628305,0.961784623
Dapma7bEVm000803,0.058634451,0.796561011,0.959643642
Dapma7bEVm000804,0.086288327,0.650136053,0.926306827
Dapma7bEVm000805,0.803102015,0.497434422,0.87498283
Dapma7bEVm000806,0.045796273,0.736237973,0.948821978
Dapma7bEVm000807,-0.59863217,0.045868365,0.338542745
Dapma7bEVm000808,0.020999983,0.927968624,0.986659686
Dapma7bEVm000809,1.384220114,0.22732426,0.689631121
Dapma7bEVm000810,-0.311936924,0.386563164,0.811858965
Dapma7bEVm000811,0.306944108,0.014514881,0.172516252
Dapma7bEVm000812,-0.337752078,0.356984235,0.792225999
Dapma7bEVm000813,-0.032859352,0.808661846,0.961784623
Dapma7bEVm000814,0.17638312,0.210391996,0.671238709
Dapma7bEVm000815,0.33527052,0.201556137,0.657685095
Dapma7bEVm000816,0.157232877,0.640491262,0.921801445
Dapma7bEVm000817,0.498143248,0.122878077,0.551569661
Dapma7bEVm000818,0.137984059,0.427441369,0.835252824
Dapma7bEVm000819,-0.394097503,0.023838039,0.232699357
Dapma7bEVm000820,0.060862856,0.691068595,0.938414264
Dapma7bEVm000821,-0.036383165,0.891401577,0.97902678
Dapma7bEVm000822,-0.030077826,0.899881518,0.980160209
Dapma7bEVm000823,-0.097025778,0.878475484,0.976136843
Dapma7bEVm000824,-0.118041188,0.396171059,0.818723099
Dapma7bEVm000825,-0.284475378,0.298948541,0.751122553
Dapma7bEVm000826,-0.108217547,0.5048975,0.876547521
Dapma7bEVm000827,-0.545782353,0.059177775,0.388282855
Dapma7bEVm000828,0.564174936,0.001297878,0.031738333
Dapma7bEVm000829,-0.049764501,0.827564562,0.965962448
Dapma7bEVm000830,-0.358947656,0.204777809,0.662356197
Dapma7bEVm000831,0.009888543,0.978824709,0.997181633
Dapma7bEVm000832,1.094615024,0.000206176,0.007434568
Dapma7bEVm000833,-0.698281865,0.041382706,0.319280894
Dapma7bEVm000834,0.155802938,0.67149772,0.932526884
Dapma7bEVm000835,0.239059778,0.601733351,0.911327784
Dapma7bEVm000836,-0.549064916,0.362915099,0.798244376
Dapma7bEVm000837,0.823984825,0.000110083,0.004503873
Dapma7bEVm000838,-0.398253031,0.349620174,0.787107852
Dapma7bEVm000839,0.399342202,0.338340798,0.780488723
Dapma7bEVm000840,0.072338548,0.819002767,0.964779209
Dapma7bEVm000841,0.095723394,0.637413932,0.920012306
Dapma7bEVm000842,-0.3620703,0.113640346,0.534393033
Dapma7bEVm000843,0.223911755,0.341262055,0.781848107
Dapma7bEVm000844,0.092659261,0.546675239,0.893881679
Dapma7bEVm000845,-0.857874292,0.087415649,NA
Dapma7bEVm000846,0.199262032,0.26780783,0.722817835
Dapma7bEVm000847,0.00020609,0.998789479,0.999259166
Dapma7bEVm000848,0.126301695,0.314900558,0.762501523
Dapma7bEVm000849,0.293512573,0.084604429,0.466518102
Dapma7bEVm000850,-0.635548674,0.550702328,0.896057112
Dapma7bEVm000851,0.183729882,0.448341616,0.849973658
Dapma7bEVm000852,-0.16684728,0.488265299,0.870550532
Dapma7bEVm000853,0.152263924,0.392163714,0.817768489
Dapma7bEVm000854,0.114037028,0.630942539,0.918444319
Dapma7bEVm000855,-0.159584384,0.888655484,0.97902678
Dapma7bEVm000856,-0.123949131,0.495465757,0.873687027
Dapma7bEVm000857,0.016304469,0.924120351,0.986488056
Dapma7bEVm000858,-0.119325,0.735142467,0.948821978
Dapma7bEVm000859,0.133534743,0.710117191,0.942675167
Dapma7bEVm000860,-0.070714534,0.584883669,0.905053557
Dapma7bEVm000861,0.064871547,0.758530595,0.952640992
Dapma7bEVm000862,0.023516039,0.94169896,0.990710614
Dapma7bEVm000863,-0.286718878,0.531994393,0.887874541
Dapma7bEVm000864,-0.033503064,0.919654111,0.985820597
Dapma7bEVm000865,0.031251899,0.887619635,0.97902678
Dapma7bEVm000866,0.205517126,0.490742785,0.871582063
Dapma7bEVm000867,-0.494257644,0.164088738,0.61217959
Dapma7bEVm000868,-0.423189831,0.286998987,NA
Dapma7bEVm000869,-0.159956854,0.264064269,0.719330004
Dapma7bEVm000870,0.025478667,0.879112951,0.976245923
Dapma7bEVm000871,-0.104325494,0.701148267,0.940978754
Dapma7bEVm000872,-0.253783328,0.522683925,NA
Dapma7bEVm000873,0.728985064,0.329403173,NA
Dapma7bEVm000874,-0.119876859,0.660923646,0.929662848
Dapma7bEVm000875,-0.70777506,0.211585628,NA
