,C1,C2,C3,C4,IN2,IN3,IN4,IN5,AL2,AL3,AL4,AL5,ALIN2,ALIN3,ALIN4,ALIN5
Dapma7bEVm014748,8.037061447,8.054119158,8.160477303,8.076952199,8.007050611,8.294629423,8.235369452,8.631996381,7.680253515,8.180409206,8.282684501,8.25703661,8.342971322,7.857936887,8.319323133,7.878718836
Dapma7bEVm014755,7.269247235,7.107391895,7.429268372,7.433156192,7.672860159,7.654062457,7.662101912,6.724414309,6.955214917,7.083090467,7.208561131,7.520499297,7.216222291,7.429506593,7.531742062,7.918787266
Dapma7bEVm014761,6.724414309,7.01428113,7.63945629,6.906130499,6.724414309,7.181290877,6.921114837,6.724414309,7.006936051,6.724414309,7.438580264,7.19923656,6.724414309,7.042245712,7.037451335,6.724414309
Dapma7bEVm014762,7.318214338,7.442854307,7.182013685,7.610466714,7.734447546,7.267273113,7.662101912,7.148413951,6.724414309,7.051979186,7.157851265,7.494138144,7.554496915,7.316070682,7.419031561,7.382313065
Dapma7bEVm014767,7.185656473,7.470438101,7.336327953,6.906130499,6.932484453,7.354556655,7.06458501,7.728812168,7.275095959,6.724414309,6.724414309,6.724414309,6.994699405,7.113286058,7.004512588,7.441085103
Dapma7bEVm014779,7.329805892,7.181590008,7.048661142,7.38669316,6.932484453,6.9889251,7.140558227,7.259594526,7.238329217,6.724414309,7.422476928,7.473700156,7.216222291,7.440929767,7.094516045,7.412373797
Dapma7bEVm014804,7.46321715,7.107391895,7.831947617,7.517363044,7.423758842,7.776874404,7.502366302,7.259594526,7.088762363,7.637578981,7.581875586,7.539657318,7.595175831,7.225445081,7.659321662,7.382313065
Dapma7bEVm014822,7.06192419,7.107391895,7.831947617,7.583712321,7.606337443,7.282820442,7.413816428,7.291658089,7.006936051,7.083090467,7.067557066,7.318127156,7.036361241,7.46320437,7.315385659,7.299842349
Dapma7bEVm014830,7.899558028,6.724414309,6.869665936,7.236039916,6.724414309,7.097968824,6.921114837,6.724414309,7.106444936,6.724414309,6.724414309,6.724414309,7.136483534,7.287561817,7.166255659,6.724414309
Dapma7bEVm014844,8.088193583,8.430662883,8.862031538,8.729690564,8.928003295,8.821212778,9.07744768,8.646318906,7.942789358,8.432787055,8.595961719,8.892558647,8.597482313,8.616740065,9.18773453,8.643111887
Dapma7bEVm014862,7.758419589,8.074633373,8.35022338,8.343823512,8.452543585,8.421392465,8.707467053,7.852977473,7.80126465,8.128986206,8.184093521,8.308898046,8.239823104,8.491492995,8.393002439,8.334528098
Dapma7bEVm014865,7.434815778,7.456787044,7.10774769,7.08713092,7.188078559,7.465439341,7.242450641,7.259594526,7.382329913,7.50541886,7.335124638,7.300096949,7.481304243,7.555480254,7.037451335,7.366717552
Dapma7bEVm014866,7.415179322,7.203705817,7.352838917,7.349414938,7.210502564,7.267273113,7.453196944,7.378033855,7.372451579,6.97836236,6.724414309,7.068800305,7.325321274,7.393975484,7.405254696,7.698585471
Dapma7bEVm014871,7.101548198,6.724414309,6.724414309,6.724414309,7.570860333,6.724414309,6.724414309,8.140899149,7.088762363,7.760632036,6.724414309,6.724414309,6.724414309,6.724414309,6.724414309,6.724414309
Dapma7bEVm014873,7.394923457,7.813497916,8.371229688,7.976899036,8.736509224,8.000204765,8.298090651,8.140899149,7.198592281,7.637578981,8.546552588,8.262916674,8.126268739,7.225445081,8.407200245,7.412373797
Dapma7bEVm014876,7.185656473,7.496954908,7.10774769,7.507376441,7.139482349,7.282820442,7.400139261,6.724414309,7.05046947,7.568350547,7.484686893,7.76326679,6.724414309,7.113286058,7.166255659,7.55719854
Dapma7bEVm014879,7.200649383,7.470438101,7.968844407,7.845990164,7.913651832,7.821579583,7.94082567,7.69485109,7.155062674,6.724414309,7.7567838,7.708939063,7.901973282,7.809518573,7.852170231,7.614580025
Dapma7bEVm014901,8.162692578,6.929553181,7.849103401,7.776691513,7.714407614,7.267273113,7.708954939,6.724414309,7.250883013,6.724414309,6.724414309,7.628770827,7.305220933,7.495310382,8.161876715,6.724414309
Dapma7bEVm014908,7.341167247,7.048359688,7.225274163,7.21995404,7.018416024,6.724414309,7.140558227,6.724414309,6.724414309,7.186676707,6.724414309,7.03605703,6.724414309,6.949381808,7.166255659,6.724414309
Dapma7bEVm014922,7.185656473,7.079130508,7.079460321,6.981230503,6.871605818,7.020043254,7.091699733,6.724414309,7.139506612,6.724414309,7.130046592,7.126226063,7.344734748,6.949381808,7.004512588,7.299842349
Dapma7bEVm014927,7.200649383,7.509847325,6.869665936,7.349414938,6.979137079,7.41851109,6.863556408,7.188551828,7.352197315,7.325358373,7.371577978,7.252187665,7.554496915,7.257449786,7.282014007,7.747123131
Dapma7bEVm014938,11.13713439,11.33614682,10.581472,10.60726739,10.69410582,10.54012339,10.67849352,11.18376159,11.29946381,11.24976502,11.10290937,10.83421269,11.16964109,11.24337205,10.5483405,11.26584912
Dapma7bEVm014939,11.58317285,11.71170711,11.22533463,11.34294371,10.88247603,11.13907221,11.01917517,11.32935171,11.81669987,11.61864367,11.34189571,11.26390548,11.65590354,11.69417721,11.10237025,11.31079059
Dapma7bEVm014940,12.00611816,12.31341827,11.5880631,11.52361772,11.47919064,11.63436553,11.3066996,12.06107789,12.02129056,12.34401374,11.94083926,11.76086652,12.1490552,12.2397379,11.40639704,11.98428631
Dapma7bEVm014942,10.17399781,10.41135756,9.337429311,9.555834405,10.05770632,9.456618059,10.01184437,9.892368568,10.16866723,10.34431335,10.215503,10.07989684,10.01818246,9.841193903,10.23216674,10.04643461
Dapma7bEVm014943,10.36389514,10.26989536,9.614772155,9.67234661,9.432640529,9.868376106,9.58280094,10.56774909,10.27274938,10.31963656,10.20072431,9.96257272,10.68298294,10.56723691,9.485174704,10.29369452
Dapma7bEVm014944,10.19037644,9.999990242,9.578102251,9.751616431,9.508246005,9.64533863,9.454316715,9.950537396,10.16609365,10.28307753,9.876612296,9.771498611,9.91132058,10.05304522,9.247752542,9.831146251
Dapma7bEVm014945,8.790386934,8.502584527,8.900052148,8.432192901,8.75229214,8.587622068,8.636555032,8.993458755,8.849117666,8.723253979,8.801107139,8.717815591,8.355240606,8.736745784,8.586124399,8.761410177
Dapma7bEVm014947,10.49464025,10.71178412,10.35303465,10.07864559,10.086036,10.15145778,9.955116164,10.50487737,10.64679495,10.26896071,10.64937274,10.29717222,10.56568329,10.63768487,10.00459886,10.67172084
Dapma7bEVm014948,6.991466754,7.414074802,7.134044117,6.8529495,7.052976777,7.234690984,7.326770979,6.724414309,6.924346688,6.724414309,7.157851265,6.871546124,7.136483534,7.225445081,7.315385659,7.047548986
Dapma7bEVm014949,9.566994764,9.690875451,8.940306375,9.472924662,9.177039749,9.464086434,9.268256453,9.469718814,9.673886676,9.621061703,9.484561848,9.380200582,9.662911083,9.521097831,9.434901519,9.730096197
Dapma7bEVm014950,7.620774143,7.559240062,6.724414309,6.724414309,8.562235465,6.724414309,8.067360822,7.659469618,7.225447451,7.615172942,6.724414309,7.210307104,7.216222291,7.067596418,7.920703124,6.724414309
Dapma7bEVm014951,7.732612115,8.159237193,7.535696871,7.517363044,9.039578894,8.290002026,8.597558701,8.194272547,7.331223824,7.973275212,7.607481677,9.177649491,7.694425106,7.704155849,9.748564862,7.93436495
Dapma7bEVm014952,7.490479657,6.869530442,7.691752134,7.251615488,7.188078559,7.020043254,7.002376249,6.724414309,7.106444936,6.871157377,6.724414309,7.176252637,6.724414309,6.724414309,7.143744283,6.869166063
Dapma7bEVm014953,10.74589969,10.96847886,11.26871647,11.81274427,11.55360814,11.81879493,11.54856529,11.36909546,11.48042003,11.08537574,11.95969694,11.9343439,11.76650016,11.98132742,12.14697785,11.86605723
Dapma7bEVm014954,8.119494454,8.626462149,8.250679365,7.776691513,7.929838866,7.884844616,8.441483733,7.838346318,8.125407643,8.211370572,8.060530629,8.218052112,8.482417185,8.441491512,8.536419416,8.117752818
Dapma7bEVm014955,8.877767931,8.918604758,9.029709764,8.960364063,9.124915422,8.845044976,8.857958569,9.254625603,8.8602639,8.811823586,9.159321226,9.04507783,9.043824621,8.97100219,9.2004596,8.913951895
Dapma7bEVm014956,8.196065022,8.338208932,8.485286808,8.318521218,8.633153281,8.853870333,8.485676275,8.949188444,8.937823334,8.649369691,8.930384563,8.985839302,8.095936057,8.460969073,8.801963933,8.561987931
Dapma7bEVm014957,10.11227067,10.27492823,10.34706651,10.63890989,11.60201776,10.34415471,11.50617463,10.93058118,9.904668166,10.30587971,10.2787625,10.81266858,10.4800884,10.23414512,11.2579895,10.28006306
Dapma7bEVm014958,11.21742521,11.31017724,10.81245345,11.10957604,10.79453163,10.99748389,10.90572372,11.36103196,11.31953952,11.38666941,11.23206783,11.19905957,11.45605528,11.36881935,10.88714812,11.26834839
Dapma7bEVm014959,7.93179044,7.534958773,7.10774769,7.4972482,7.309419567,7.769204261,7.035065605,7.563588326,7.212211698,7.325358373,7.254279619,7.438219356,7.433411501,7.241705521,7.554530685,7.106435042
Dapma7bEVm014960,12.7019642,12.85502557,13.01963497,12.63165564,12.78521902,12.52594053,12.59587883,12.88281639,12.79083048,12.60975328,12.93412052,12.65924963,12.70224546,12.55233846,12.47581537,12.82378842
Dapma7bEVm014961,10.38929162,10.39759673,10.31439896,10.16850642,10.22646471,10.08612119,10.17449779,10.57650906,10.35100501,10.32584598,10.56448393,10.34590182,10.45722281,10.37610138,10.3074686,10.40970012
Dapma7bEVm014962,8.23641921,8.094757343,8.290421415,7.619185975,8.112993743,7.442389857,8.282730776,8.025506668,8.053530073,7.670067501,7.067557066,7.818980723,7.78321411,7.688007533,8.402486511,7.688539196
Dapma7bEVm014963,8.638568504,8.548269215,8.396970744,8.447576798,8.375218805,8.308400923,8.213665334,8.59545488,8.518757161,8.561824952,8.66199375,8.651709532,8.656009543,8.397490274,8.150153922,8.883472884
Dapma7bEVm014964,6.843980153,7.203705817,8.943605837,7.636343533,8.584835523,8.727697501,8.224569867,7.936353943,7.352197315,9.790160677,6.724414309,6.724414309,8.212505561,8.168429383,7.669084411,8.296576267
Dapma7bEVm014965,7.910420696,8.226039651,7.571861208,7.769462591,8.835791399,7.662826914,8.628852596,8.708826812,8.316484598,8.557281244,7.735454201,8.363914345,7.804090695,7.923084378,7.98475548,7.481957034
Dapma7bEVm014966,7.154049126,7.264459519,7.457457085,6.724414309,7.683440471,6.724414309,6.724414309,7.542898658,7.352197315,6.724414309,7.422476928,7.400722515,6.945208512,7.014650762,7.608669146,7.106435042
Dapma7bEVm014967,9.244486835,9.220185956,9.095962467,9.111857957,9.162761975,9.375652014,9.15187788,9.947821227,9.836947413,9.757196466,9.381836897,9.327876099,10.11752713,10.03407116,9.609055523,9.692837537
Dapma7bEVm014968,8.759894054,9.551076873,8.81197596,8.664118993,8.732532814,8.753309299,8.414165347,8.470673057,9.126620152,9.585892012,9.37381405,8.997251434,9.741527516,9.35864152,8.515100569,9.077456046
Dapma7bEVm014969,7.215168493,7.690881357,7.628583947,7.507376441,8.043567431,8.006240845,7.828134259,7.659469618,7.352197315,8.894704362,7.513802827,7.352553257,7.750962151,7.984175419,7.619058785,8.008804311
Dapma7bEVm014970,9.195479084,9.05541017,9.434678835,9.116396539,9.010947387,9.101631711,9.044236462,8.037630837,8.808178738,9.274644726,9.013493246,8.772965135,8.886418013,8.77033983,8.735218967,8.647238883
Dapma7bEVm014971,9.180610727,9.538413124,9.181330748,9.195576128,9.221740155,9.255340581,9.362229454,9.276841894,9.542422715,9.476962404,9.392461571,9.394790734,9.593832725,9.62714468,9.491332005,9.287908615
Dapma7bEVm014972,10.03466373,10.26104475,9.867853193,9.945888934,9.523765075,9.912268951,9.738054008,10.31249077,10.1907782,9.945907233,10.06846961,9.881405854,10.17176291,10.41497244,9.698309892,10.33621831
Dapma7bEVm014975,11.61998852,11.88154885,11.19654968,11.56944854,11.51932217,11.5912147,11.58280678,11.72206615,12.19624445,11.82709851,11.99753663,11.90853244,12.25434663,12.48128671,11.98519665,12.18654746
Dapma7bEVm014976,8.926155889,9.165616091,8.995304029,9.250006072,9.017363497,9.144678104,9.224859486,9.481157599,9.165967004,9.42852185,8.945219668,8.9792736,8.929496019,8.942269576,9.161918881,9.39965548
