,C1,C2,C3,C4,IN2,IN3,IN4,IN5,AL2,AL3,AL4,AL5,ALIN2,ALIN3,ALIN4,ALIN5
Dapma7bEVm010554,407.6871519,1147.872498,1774.376067,1358.974144,1890.430929,1607.610749,1783.664813,1361.500333,159.3342531,959.1687459,913.5683235,1239.450787,1105.533437,784.0978388,1597.359821,761.7620745
Dapma7bEVm010555,33.42889302,125.2808603,687.6511845,190.6595369,37.45609066,47.23024928,36.42141174,0,13.56036196,280.3050216,22.83920809,25.31737841,0,72.14043643,6.997195713,36.2236511
Dapma7bEVm010556,1156.20367,1831.027958,927.9536265,1215.349559,1012.416098,1332.249484,917.4258308,1608.042285,1844.209227,1671.975656,1670.868381,1555.367639,1889.705303,2243.224047,1244.501238,1676.941965
Dapma7bEVm010557,712.9074794,1007.600765,1163.964953,750.0395,524.3852692,581.0211798,642.788699,610.8352843,840.7424416,1007.346172,652.7205258,681.9180838,557.1094425,871.6969402,651.7388007,561.466592
Dapma7bEVm010558,385.8856999,749.5436085,209.191858,202.4182749,353.6295618,138.1262007,278.5745817,382.6919854,718.0211659,654.7750115,90.15476876,179.4231601,734.5407349,333.2201111,369.8517734,301.5086253
Dapma7bEVm010559,420.768023,241.9955079,171.6446014,184.780168,232.448092,155.9489363,207.7004832,290.6987197,373.5879721,282.4949046,207.9569999,219.0503611,165.0235097,309.173299,127.9487216,187.5106645
Dapma7bEVm010560,55.95706006,64.24659501,21.45557518,79.79143617,45.16763874,42.77456539,29.53087438,55.19595943,80.68415367,91.97508523,42.07222542,57.23929032,39.70490459,103.9165811,66.97315897,68.18569618
Dapma7bEVm010561,163.5108898,189.5274553,259.6124597,152.8635935,146.5194135,188.9209971,152.5761843,91.99326571,175.6066874,232.127596,129.822867,155.756915,112.9108224,168.327685,117.9527277,169.398839
Dapma7bEVm010562,469.4579324,727.0573002,578.2277511,504.7858225,387.7807033,415.269739,425.2445911,599.7960925,498.3433021,517.9073251,393.0747918,375.3576539,508.71909,546.2061616,471.810911,792.6587181
Dapma7bEVm010563,1018.854522,689.5801198,695.1606358,583.7373488,638.9568406,657.6589428,499.0717771,721.2272032,727.5134193,754.4146871,633.4875085,630.7329492,904.5273576,811.5799099,593.7620363,801.1819301
Dapma7bEVm010564,1478.865159,1251.737826,768.1095914,970.0958818,855.9818365,937.4758914,898.7229437,986.1678085,1220.432577,1227.429411,1091.473734,1067.732916,1299.094847,1093.271138,774.6895254,1201.772895
Dapma7bEVm010565,2457.023637,3686.683777,3549.824913,2259.357508,2338.802367,1681.575102,2046.489595,3319.117027,2447.645334,1965.419976,3195.085005,2381.484704,2217.270766,2433.880915,1282.486014,3119.4956
Dapma7bEVm010566,886.5923802,1091.121339,830.3307594,813.8726489,689.632728,860.8381284,700.8660853,988.0076738,1182.463563,965.7383949,1104.696433,952.1535794,1157.646124,1070.941955,798.6799107,903.4604744
Dapma7bEVm010567,27.6151725,21.41553167,8.582230072,25.19729563,19.82969505,24.06069303,15.74979967,0,29.15477822,37.22801069,43.27428901,45.13097891,29.77867844,31.77614462,21.99118653,12.78481803
Dapma7bEVm010568,274.6982948,241.9955079,317.5425127,270.4509731,267.7008832,266.4498969,231.3251827,189.5061274,334.9409405,292.349378,272.8684335,252.6234063,290.3421148,328.9260375,222.9106634,370.759723
Dapma7bEVm010569,255.8037031,227.0046357,219.9196456,149.5039541,176.263956,158.6223466,127.9671223,259.4210093,245.4425515,139.0575693,117.8022312,133.1914256,162.5419532,234.4564184,143.9423118,183.2490585
Dapma7bEVm010571,164.2376048,141.342509,130.8790086,83.15107558,89.23362775,65.94412164,81.70208579,93.83313103,94.92253373,112.7789736,88.95270518,108.9748027,129.0409399,111.6459135,59.97596326,140.6329984
Dapma7bEVm010572,48.6899094,39.61873359,75.09451313,45.35513214,29.74454258,41.88342861,29.53087438,20.23851846,45.42721257,44.89260112,67.31556068,57.78966812,53.35346554,42.94073597,33.98637918,31.96204508
Dapma7bEVm010573,58.86392032,67.45892476,108.3506547,85.67080515,42.96433928,47.23024928,58.07738628,91.99326571,48.13928497,82.12061181,90.15476876,82.55666874,54.59424381,48.95243901,57.97676448,44.74686312
Dapma7bEVm010575,193.3062075,127.4224134,119.0784422,200.7384552,190.5854025,184.4653132,147.6543719,185.8263967,197.3032665,200.3742928,169.4909653,179.4231601,127.8001616,194.0921266,176.9290916,112.9325593
Dapma7bEVm010576,604.6269347,815.9317567,1052.395963,736.6009423,764.5449093,376.0597207,565.0240632,634.7535334,646.1512475,445.6411867,562.5657571,459.565456,380.9189284,422.536842,292.8826206,393.1331545
Dapma7bEVm010577,263.0708538,358.7101555,251.0302296,364.5208768,484.7258791,359.1281219,272.6684068,169.2676089,339.6870671,356.950926,328.1633583,320.8702525,400.7713807,355.5492938,378.8481679,415.5065861
Dapma7bEVm010578,66.13107098,47.11416968,42.91115036,100.7891825,46.26928846,75.7466262,104.3424228,119.5912454,88.82037085,78.83578734,102.1754046,104.0214026,81.89136571,47.23480957,62.97476142,56.46627965
Dapma7bEVm010579,493.4395296,528.9636323,387.273132,444.312313,275.4124313,354.672438,412.4478789,467.3257898,370.8758997,231.0326546,478.4213062,357.1951867,318.880015,336.65537,379.8477673,360.105708
Dapma7bEVm010580,76.3050819,71.7420311,119.0784422,70.55242777,63.89568406,79.31117332,99.42061042,112.2317842,90.85442515,56.93695752,74.52794218,65.4949572,90.57681359,60.11703036,89.96394489,111.8671578
Dapma7bEVm010581,785.578986,857.6920434,503.133238,602.2153656,756.8333612,761.9219459,722.5220599,730.4265298,723.4453107,854.0543628,754.8959304,768.3273971,863.5816748,826.1797601,652.7384001,904.5258759
Dapma7bEVm010582,93.01952841,72.81280768,128.7334511,80.63134602,102.4534244,96.24277212,77.76463587,31.27771034,73.90397269,91.97508523,104.5795318,126.0365143,89.33603532,101.3401369,79.96795101,101.2131428
Dapma7bEVm010583,121.361416,142.4132856,169.4990439,111.7080106,68.30228297,155.9489363,128.9514848,45.99663286,113.9070405,87.59531926,189.9260462,169.5163598,171.227401,88.4579161,113.9543302,194.968475
Dapma7bEVm010584,1124.954922,1162.86337,1231.550015,1015.451014,1154.528912,1240.462396,1242.265449,1444.294272,1798.103996,1548.247268,1894.452208,1672.047731,1615.493305,1825.840094,1857.255662,1322.163265
Dapma7bEVm010585,101.7401092,156.3333812,163.0623714,143.6245851,61.69238461,81.98458366,77.76463587,66.23515131,84.07424416,137.9626278,74.52794218,77.05289082,69.48358303,99.62250745,124.9499235,73.5127037
Dapma7bEVm010586,160.6040295,128.49319,66.51228306,162.9425118,142.1128146,98.91618246,141.748197,189.5061274,155.2661445,119.3486225,50.48667051,130.9899144,172.4681793,167.4688703,141.943113,152.3524149
Dapma7bEVm010587,38.51589848,54.60960576,72.94895561,31.91657447,26.43959341,26.73410337,30.51523686,9.199326571,23.05261534,58.03189901,64.91143351,42.37908995,0,29.19970046,21.99118653,4.261606011
Dapma7bEVm010588,82.84551749,62.10504185,131.9517874,67.19278835,41.86268956,40.10115505,50.20248645,40.47703691,48.81730306,68.98131392,75.73000576,57.78966812,49.63113073,56.68177148,38.98437612,18.11182555
Dapma7bEVm010589,107.5538297,95.29911593,146.97069,72.23224748,94.74187637,67.72639519,62.99919868,110.3919189,96.27856993,148.9120427,144.24763,86.95969107,80.65058744,112.5047282,80.9675504,151.2870134
Dapma7bEVm010590,637.3291126,417.6028676,667.2683881,624.0530218,678.6162308,675.4816784,736.3031346,412.1298304,669.8818809,496.0084953,413.5098727,515.7039907,611.7036863,663.8637781,680.727183,703.1649919
Dapma7bEVm010591,98.10653387,89.94523302,119.0784422,50.39459126,56.18413599,62.37957452,59.06174876,95.67299634,60.34361073,117.1587395,52.89079767,68.79722395,70.7243613,52.38769789,56.9771651,86.29752173
Dapma7bEVm010592,126.4484214,194.8813382,201.6824067,80.63134602,233.5497418,109.6098238,172.2634339,158.228417,102.3807328,234.317479,143.0455664,173.9193821,234.5070927,202.6802738,203.9182751,258.8925652
Dapma7bEVm010593,127.9018516,126.3516369,231.7202119,120.947019,127.7913681,89.11367789,107.2955103,40.47703691,130.8574929,156.5766332,97.36715026,102.3702692,60.79813515,80.72858363,86.96514672,73.5127037
Dapma7bEVm010594,280.5120154,310.5252092,379.7636807,330.0845728,305.1569739,259.3208027,283.4963941,191.3459927,351.2133748,277.0201972,238.0085895,232.8098058,259.3226581,267.0913777,263.8942383,331.3398674
Dapma7bEVm010595,87.20580788,143.4840622,194.1729554,164.6223315,63.89568406,156.8400731,142.7325595,82.79393914,128.8234386,70.07625541,132.2269942,181.6246712,168.7458445,136.5515404,140.9435137,126.7827788
Dapma7bEVm010597,8.720580788,7.495436085,23.6011327,16.79819709,47.37093819,18.71387236,18.70288711,0,6.102162883,132.4879204,22.83920809,8.255666874,16.13011749,48.09362429,6.997195713,33.02744659
Dapma7bEVm010598,181.6787664,205.589104,283.2135924,162.9425118,174.0606566,192.4855442,203.7630332,145.3493598,172.2165969,188.3299364,186.3198554,206.3916718,153.8565053,148.5749465,147.9407094,165.1372329
Dapma7bEVm010599,274.6982948,268.7649225,332.5614153,251.1330465,129.9946676,245.0626142,228.3720952,187.6662621,253.5787687,324.1026813,165.8847745,195.384116,277.9343321,274.8207102,251.8990457,180.052854
Dapma7bEVm010600,25.4350273,12.849319,7.509451313,9.239008398,6.609898352,16.9315988,8.859262315,33.11757566,14.91639816,0,8.414445084,12.10831141,14.88933922,14.59985023,17.99278898,0
Dapma7bEVm010601,232.548821,208.8014338,320.7608489,116.7474698,187.2804533,246.8448877,265.7778694,228.143299,265.1050764,216.7984152,304.1220866,275.1888958,213.4138622,231.8799742,174.9298928,256.7617622
Dapma7bEVm010602,678.7518714,617.8380887,525.6615919,586.2570784,484.7258791,742.3169368,587.6644002,454.4467326,692.2564782,702.9524371,569.7781386,686.3211061,777.9679743,715.3926613,520.791281,653.0911212
Dapma7bEVm010603,595.1796388,809.5070972,513.8610255,435.9132144,499.0473255,488.3429548,588.6487627,1017.445519,657.6775552,824.4909426,633.4875085,609.8185931,658.8532605,957.5784122,508.7960883,767.089082
Dapma7bEVm010604,228.9152457,221.6507528,336.8525303,257.8523253,207.1101483,202.2880488,227.3877327,178.4669355,210.1856104,235.4124205,269.2622427,217.9496055,161.3011749,185.5039794,252.8986451,220.5381111
Dapma7bEVm010605,54.50362993,93.15756277,121.2239998,109.1882811,121.1814698,128.3236962,99.42061042,152.7088211,102.3807328,173.0007555,115.398104,116.129714,90.57681359,108.2106546,106.9571345,79.90511271
Dapma7bEVm010606,88.65923802,120.9977539,100.8412033,146.1443147,124.486419,115.8477813,82.68644827,128.790572,122.0432577,89.78520224,152.6620751,108.9748027,131.5224964,98.76369273,146.94111,125.7173773
Dapma7bEVm010607,103.9202544,79.23746718,111.5689909,85.67080515,98.04682555,109.6098238,99.42061042,44.15676754,88.82037085,270.4505482,85.34651443,105.1221582,218.3769752,167.4688703,145.9415106,80.97051422
Dapma7bEVm010608,752.150093,496.8403348,778.837379,656.8095061,633.448592,666.5703106,553.2117134,636.5933987,901.0860524,744.5602137,750.0876761,686.3211061,404.4937155,749.7452501,658.7359965,794.7895211
Dapma7bEVm010609,23.2548821,35.33562726,63.29394678,11.75873796,60.59073489,8.02023101,80.71772331,66.23515131,54.91946595,39.41789367,25.24333525,23.11586725,42.18646112,24.04681214,33.98637918,4.261606011
Dapma7bEVm010610,300.1333221,291.2512307,205.9735217,336.8038516,166.3491085,298.5308209,158.4823592,178.4669355,414.2690579,339.4318621,611.850364,401.7757879,552.1463294,517.8652758,443.8221281,372.890526
Dapma7bEVm010611,96.65310374,96.36989252,177.0084952,89.87035442,66.09898352,83.76685721,132.8889347,36.79730629,50.85135736,114.9688565,116.6001676,96.86649132,65.76124822,50.67006845,73.97035469,11.71941653
Dapma7bEVm010612,42.87618888,52.46805259,91.18619451,49.55468141,66.09898352,38.31888149,38.3901367,9.199326571,80.68415367,35.0381277,26.44539884,59.99117928,18.61167403,28.34088574,51.97916816,27.70043907
Dapma7bEVm010613,255.8037031,338.3654004,160.9168138,164.6223315,188.382103,226.3487418,163.4041716,275.9797971,322.0585966,346.0015111,330.5674855,258.677562,256.8411016,302.3027812,153.9383057,387.806147
Dapma7bEVm010614,96.65310374,103.8653286,127.6606723,143.6245851,146.5194135,153.275526,143.716922,93.83313103,124.7553301,112.7789736,111.7919133,151.9042705,99.26226147,125.386949,153.9383057,186.445263
Dapma7bEVm010615,118.4545557,79.23746718,215.6285306,93.22999384,93.64022665,62.37957452,100.4049729,112.2317842,82.71820797,66.79143094,100.973341,110.0755583,74.4466961,61.8346598,54.97796632,145.9600059
Dapma7bEVm010616,50.8700546,78.1666906,51.49338043,71.39233762,33.04949176,70.39980553,41.34322413,104.8723229,42.71514018,48.17742559,15.62682659,23.11586725,43.42723939,50.67006845,38.98437612,46.87766612
Dapma7bEVm010617,124.2682762,93.15756277,101.9139821,152.0236836,208.2117981,94.46049856,95.4831605,62.55542069,172.894615,119.3486225,76.93206934,96.86649132,99.26226147,59.25821564,122.9507247,90.55912774
Dapma7bEVm010618,0,7.495436085,55.78449547,0.839909854,2.203299451,0,6.890537356,40.47703691,4.068108589,0,0,0,0,3.435258878,5.997596326,6.392409017
Dapma7bEVm010620,111.9141201,124.2100837,260.6852384,121.7869289,57.28578571,65.05298486,89.57698562,0,69.15784601,42.70271814,128.6208034,95.21535794,120.355492,53.2465126,67.97275836,149.1562104
Dapma7bEVm010621,124.9949913,87.80367985,91.18619451,114.2277402,98.04682555,96.24277212,104.3424228,136.1500333,99.66866042,75.55096286,69.71968784,127.1372699,69.48358303,72.99925115,108.9563333,102.2785443
Dapma7bEVm010622,121.361416,143.4840622,118.0056635,150.3438639,115.6732212,115.8477813,112.2173227,91.99326571,101.0246966,123.7283885,177.9054104,154.1057816,73.20591783,125.386949,134.9459173,171.529642
Dapma7bEVm010623,34.15560809,6.424659501,26.81946897,44.51522228,42.96433928,62.37957452,62.99919868,5.519595943,31.18883251,122.633447,1.202063583,2.751888958,67.00202649,47.23480957,11.99519265,36.2236511
Dapma7bEVm010624,22.52816704,39.61873359,17.16446014,10.07891825,5.508248626,5.346820673,0,31.27771034,59.66559263,30.65836174,0,36.32493424,76.92825264,3.435258878,22.99078592,0
Dapma7bEVm010625,392.4261355,239.8539547,343.2892029,221.7362016,211.5167472,245.953751,193.9194084,207.9047805,270.5292211,210.2287662,217.5735086,217.9496055,161.3011749,267.9501925,213.914269,268.4811787
Dapma7bEVm010627,5.813720526,4.283106334,6.436672554,3.359639418,4.406598901,11.58477813,1.968724959,0,4.068108589,39.41789367,0,0,13.64856095,4.294073597,1.999198775,33.02744659
Dapma7bEVm010628,5937.988802,6781.228104,8156.336904,6222.892111,7500.03133,6982.056663,8081.615956,7077.961864,5597.717418,6346.280881,7129.439114,7164.818091,6839.169815,6438.533952,8223.704162,6802.588596
Dapma7bEVm010629,190.3993472,160.6164875,290.7230437,150.3438639,170.7557074,226.3487418,227.3877327,163.748013,176.2847055,235.4124205,132.2269942,129.338781,151.3749487,164.0336114,138.9443149,229.0613231
Dapma7bEVm010630,642.4161181,582.5024614,537.4621582,609.7745543,638.9568406,590.8236844,692.9911855,417.6494263,472.5786144,527.7617986,709.2175143,723.7467959,460.3287376,516.1476464,565.7732534,477.2998733
Dapma7bEVm010631,148.9765885,110.2899881,141.6067962,215.0169227,115.6732212,159.5134834,115.1704101,108.5520535,158.656235,139.0575693,177.9054104,179.9735378,147.6526139,121.0928754,151.9391069,183.2490585
Dapma7bEVm010632,8.720580788,5.353882918,4.291115036,12.59864782,15.42309615,18.71387236,11.81234975,0,6.102162883,18.61400534,7.212381501,7.154911291,12.40778268,12.02340607,4.997996938,0
Dapma7bEVm010633,176.591761,128.49319,121.2239998,182.2604384,200.50025,147.9287053,146.6700094,222.623703,153.9101083,123.7283885,128.6208034,129.8891588,197.2837447,188.9392383,161.9351008,126.7827788
Dapma7bEVm010634,30.52203276,59.96348868,13.94612387,15.11837738,20.93134478,22.27841947,60.04611124,44.15676754,44.74919447,0,0,1.651133375,22.33400883,25.76444158,32.98677979,26.63503757
Dapma7bEVm010635,18.89459171,27.84019117,40.76559284,10.91882811,46.26928846,15.14932524,7.874899835,5.519595943,3.39009049,0,25.24333525,20.36397829,6.203891342,12.88222079,3.998397551,9.588613525
Dapma7bEVm010636,143.889583,71.7420311,111.5689909,120.947019,144.316114,102.4807296,152.5761843,103.0324576,99.66866042,110.5890906,91.35683235,123.8350031,83.13214398,105.6342105,104.9579357,43.68146162
Dapma7bEVm010637,2.180145197,7.495436085,0,0,63.89568406,2.673410337,18.70288711,0,21.69657914,56.93695752,0,22.56548945,0,8.588147194,45.98157183,0
Dapma7bEVm010638,1933.062075,1929.539404,2032.915748,2069.537881,2208.807699,2196.65216,2267.971153,1477.411847,2012.357715,1463.936773,2096.39889,2350.663548,1964.151999,1910.862751,2387.043338,2051.963294
Dapma7bEVm010639,1008.680511,1137.164732,1244.42336,1066.685515,1081.82003,1088.969144,1174.344438,1114.95838,844.1325321,973.4029853,1145.566595,1010.493625,1034.809076,1073.518399,1197.520066,1105.88676
Dapma7bEVm010640,2215.754235,1973.441243,1818.359996,1855.360868,2367.44526,1801.878567,1993.334021,2200.478916,2358.824963,2106.667428,2044.710156,2181.147188,2074.581265,2224.330123,2344.060564,2324.706079
Dapma7bEVm010641,13.08087118,0,0,18.4780168,12.11814698,14.25818846,9.843624794,0,0,0,26.44539884,0,0,15.45866495,0,37.2890526
Dapma7bEVm010643,45.78304914,25.698638,33.25614153,36.11612374,55.08248626,39.21001827,24.60906198,62.55542069,51.52937546,14.23423938,43.27428901,37.42568983,81.89136571,36.07021822,60.97556265,40.48525711
Dapma7bEVm010644,152.6101638,198.093668,148.0434687,251.9729563,138.8078654,140.7996111,118.1234975,80.95407383,139.6717282,148.9120427,151.4600115,174.4697599,110.4292659,91.03436026,74.96995407,120.3903698
Dapma7bEVm010646,68.31121618,54.60960576,109.4234334,91.55017413,46.26928846,97.1339089,87.60826067,84.63380446,54.91946595,31.75330323,34.85984392,44.58060112,42.18646112,60.97584508,64.9739602,28.76584058
Dapma7bEVm010648,2.906860263,20.34475509,52.56615919,21.83765621,37.45609066,43.66570216,34.45268678,20.23851846,6.780180981,226.6528886,0,0,21.09323056,30.9173299,14.99399081,68.18569618
Dapma7bEVm010649,996.3263551,1349.178495,1819.432775,1465.642696,1418.924846,1199.470104,1100.517252,1087.360401,907.8662334,918.6559108,1305.441052,1198.72283,1018.678958,1182.587869,1203.517663,1103.755957
Dapma7bEVm010653,53.0501998,54.60960576,65.4395043,73.91206719,40.76103983,65.94412164,63.98356116,25.7581144,50.85135736,26.27859578,38.46603467,51.18513462,35.98256978,34.35258878,63.97436081,58.59708266
Dapma7bEVm010654,2510.800552,2294.674219,4234.257762,3306.725097,3574.853358,3358.69452,3344.863705,2263.034337,1926.927435,2376.023035,2442.593202,2903.793228,2336.385479,2151.330872,3979.405162,2233.08155
Dapma7bEVm010655,634.4222524,930.5048511,2003.950722,912.9820117,1348.419264,1166.498044,1016.846441,1015.605653,629.8788131,556.2302773,1122.727387,830.5200875,1161.368459,853.6618311,731.7067518,1126.129388
Dapma7bEVm010656,13.80758625,66.38814818,16.09168138,0.839909854,307.3602733,2.673410337,216.5597455,88.31353509,14.91639816,127.0132129,0,19.8136005,13.64856095,39.50547709,134.9459173,0
Dapma7bEVm010657,11.62744105,13.92009559,23.6011327,26.03720549,33.04949176,50.7947964,30.51523686,68.07501663,33.9009049,5.474707454,27.64746242,37.97606762,8.685447879,25.76444158,52.97876755,1.065401503
Dapma7bEVm010658,31.97546289,5.353882918,5.363893795,15.95828723,20.93134478,11.58477813,20.67161207,53.35609411,22.37459724,14.23423938,0,17.61208933,0,8.588147194,11.99519265,10.65401503
Dapma7bEVm010660,22.52816704,24.62786142,47.20226539,57.95377995,60.59073489,36.53660793,29.53087438,0,5.424144785,38.32295218,15.62682659,19.26322271,35.98256978,18.89392383,26.98918347,29.83124208
Dapma7bEVm010661,39.24261355,39.61873359,65.4395043,37.79594345,69.40393269,58.81502741,31.49959934,57.03582474,31.18883251,8.759531926,16.82889017,24.21662283,11.16700442,42.94073597,65.97355958,43.68146162
Dapma7bEVm010662,570.4713266,678.872354,833.5490957,848.3089529,725.9871689,777.962408,923.3320057,651.3123213,638.6930484,701.8574956,669.549416,705.033951,616.6667994,744.5923617,725.7091554,720.2114159
Dapma7bEVm010663,26.16174237,1.070776584,1.072778759,15.95828723,1.101649725,0.891136779,5.906174876,0,4.068108589,0,8.414445084,13.75944479,0,0.858814719,4.997996938,11.71941653
Dapma7bEVm010664,0,13.92009559,42.91115036,4.199549272,77.11548077,4.455683894,34.45268678,119.5912454,6.780180981,19.70894683,4.808254334,12.65868921,0,29.19970046,46.98117122,0
Dapma7bEVm010665,65.40435591,172.3950299,87.96785823,43.67531243,301.8520247,26.73410337,141.748197,71.75474726,75.93802699,114.9688565,33.65778034,75.95213524,112.9108224,34.35258878,151.9391069,31.96204508
Dapma7bEVm010666,5.08700546,61.03426526,340.0708666,50.39459126,257.7860357,208.5260063,51.18684893,0,32.54486871,520.0972081,51.68873409,28.06926737,168.7458445,238.750492,29.98798163,258.8925652
Dapma7bEVm010667,2766.604255,2410.31809,4370.500664,3883.743167,3929.58457,3724.951736,4251.461548,2469.099252,1855.057516,2397.921865,2702.238936,3523.518622,2578.337242,2719.866216,4278.285379,2241.604762
Dapma7bEVm010668,284.8723058,59.96348868,160.9168138,241.8940381,189.4837527,115.8477813,118.1234975,213.4243765,122.7212758,60.22178199,69.71968784,160.7103151,45.90879593,169.1864997,139.9439143,53.27007514
Dapma7bEVm010669,184.5856267,165.9703704,430.1842823,178.900799,203.8051992,177.336219,238.21572,160.0682823,92.88847944,104.0194416,239.2106531,222.9030056,129.0409399,145.9985023,241.9030518,103.3439458
Dapma7bEVm010670,5.813720526,11.77854242,34.32892029,10.91882811,4.406598901,2.673410337,8.859262315,0,0,16.42412236,6.010317917,7.705289082,12.40778268,0,0.999599388,0
Dapma7bEVm010671,1470.871293,1559.050706,2532.83065,2333.269575,2612.011499,2185.067382,2353.610688,1562.045652,1027.875437,1261.372597,1831.944901,2263.703857,1466.599913,1345.762665,2661.933169,1659.895541
Dapma7bEVm010672,297.2264619,370.4886979,800.2929542,822.2717474,861.4900851,1834.850628,641.8043366,914.4130612,103.0587509,470.824841,982.0859477,1370.440701,2170.121191,1064.930252,2095.160316,760.696673
Dapma7bEVm010675,2790.585852,2186.525784,1880.581164,1682.339438,1818.823696,1572.856415,1799.414612,2231.756626,2149.995389,2255.579471,2085.580317,1838.261824,2301.643688,2096.36673,2011.193968,1818.640365
Dapma7bEVm010676,1907.627047,1930.61018,1138.218263,1127.159025,1032.245793,1142.437351,1097.564165,1558.365921,1566.221807,1811.033226,1643.220919,1197.071697,2042.32103,2062.872956,870.6510666,2207.511914
Dapma7bEVm010678,119.1812708,113.5023179,102.9867609,97.42954311,51.77753709,45.44797572,61.03047372,84.63380446,145.7738911,158.7665162,137.0352485,99.61838028,96.78070493,110.7870988,89.96394489,95.88613525
Dapma7bEVm010679,533.4088582,652.1029394,255.3213446,309.9267363,307.3602733,246.8448877,283.4963941,748.8251829,731.5815278,862.8138947,558.9595663,432.0465664,687.3911607,613.1937097,343.8621893,715.9498099
Dapma7bEVm010681,326.2950645,309.4544326,276.7769198,175.5411596,161.9425096,187.1387236,177.1852463,228.143299,419.6932027,231.0326546,234.4023988,190.9810937,235.747871,304.0204107,248.9002475,184.31446
Dapma7bEVm010682,19.62130677,22.48630825,43.98392912,54.59414054,46.26928846,40.10115505,25.59342446,57.03582474,47.46126687,16.42412236,22.83920809,23.11586725,32.26023498,39.50547709,31.9871804,51.13927214
Dapma7bEVm010683,26.16174237,33.19407409,37.54725656,50.39459126,20.93134478,26.73410337,14.76543719,101.1925923,14.91639816,31.75330323,21.6371445,24.21662283,27.2971219,23.18799742,19.99198775,26.63503757
Dapma7bEVm010684,173.6849007,214.1553167,260.6852384,152.0236836,169.6540577,137.2350639,159.4667217,103.0324576,175.6066874,113.873915,144.24763,121.0831141,161.3011749,129.6810226,108.9563333,138.5021954
Dapma7bEVm010685,77.03179696,7.495436085,121.2239998,112.5479205,44.06598901,50.7947964,31.49959934,33.11757566,15.59441626,193.8046439,0,101.8198914,101.743818,65.26991868,53.97836693,38.3544541
Dapma7bEVm010686,188.9459171,189.5274553,112.6417697,125.9864782,121.1814698,140.7996111,104.3424228,143.5094945,147.8079454,145.6272183,157.4703294,151.3538927,191.0798533,133.9750962,185.9254861,189.6414675
Dapma7bEVm010687,724.5349205,601.7764399,524.5888131,676.9673426,725.9871689,602.4084625,593.5705751,616.3548803,737.6836907,649.300304,657.5287802,630.7329492,578.2026731,699.9339963,614.7536234,730.8654309
Dapma7bEVm010688,928.741854,641.3951735,656.5406005,801.2740011,863.6933846,1004.31115,740.2405845,824.2596608,799.3833377,979.9726342,641.9019536,792.5440199,1031.086741,1139.647133,958.6158127,1049.42048
Dapma7bEVm010689,119.9079858,155.2626046,78.3128494,104.9887318,121.1814698,93.56936178,78.74899835,101.1925923,105.7708233,136.8676863,93.76095951,107.3236694,91.81759186,121.0928754,71.97115591,140.6329984
Dapma7bEVm010690,61.77078058,31.05252092,21.45557518,60.47350952,22.03299451,47.23024928,67.92101108,57.03582474,58.30955644,52.55719156,128.6208034,96.86649132,65.76124822,39.50547709,31.9871804,55.40087815
Dapma7bEVm010691,101.7401092,149.9087217,119.0784422,104.9887318,187.2804533,97.1339089,125.0140349,58.87569006,101.0246966,71.1711969,164.6827109,100.1687581,65.76124822,123.6693196,113.9543302,106.5401503
Dapma7bEVm010692,78.4852271,73.88358426,18.2372389,50.39459126,33.04949176,27.62524015,44.29631157,66.23515131,69.8358641,43.79765963,50.48667051,37.97606762,47.1495742,31.77614462,25.98958408,84.16671872
Dapma7bEVm010693,22.52816704,114.5730944,47.20226539,70.55242777,158.6375604,159.5134834,149.6230969,222.623703,170.1825426,211.3237077,133.4290578,22.01511166,121.5962703,189.798053,97.96073999,127.8481803
Dapma7bEVm010694,34.88232315,69.60047793,48.27504415,62.99323908,15.42309615,46.3391125,7.874899835,9.199326571,33.9009049,40.51283516,34.85984392,19.8136005,14.88933922,7.729332475,17.99278898,30.89664358
Dapma7bEVm010695,6424.887896,5811.104519,5558.06675,4694.256176,3770.94701,3738.318787,3603.751037,4196.732782,4552.213511,3912.225947,3862.230294,3567.548845,2544.836228,3202.520089,3997.397951,2452.55426
Dapma7bEVm010696,220.92138,247.3493908,170.5718227,198.2187256,115.6732212,171.0982615,104.3424228,220.7838377,242.052461,246.3618354,234.4023988,190.9810937,271.7304408,218.9977535,122.9507247,191.7722705
Dapma7bEVm010697,156.2437391,202.3767743,219.9196456,100.7891825,106.8600233,131.8882433,100.4049729,233.6628949,149.1639816,140.1525108,201.946682,166.7644708,182.3944055,205.2567179,143.9423118,216.2765051
Dapma7bEVm010698,700.5533233,656.3860457,631.866689,555.1804137,728.1904684,605.9730096,543.3680886,616.3548803,924.1386677,354.761043,801.7764102,707.78584,838.7661094,695.6399227,621.7508191,822.4899602
Dapma7bEVm010699,509.4272611,116.7146476,199.5368492,291.4487195,155.3326113,217.437374,290.3869314,115.9115148,503.0894288,203.6591173,119.0042948,159.0591818,104.2253745,213.8448651,207.9166726,143.8292029
Dapma7bEVm010700,408.4138669,324.4453048,341.1436454,323.3652939,342.6130646,335.0674289,288.4182065,397.4109079,313.2443613,339.4318621,286.0911329,268.5843623,344.9363586,317.7614462,318.8722047,523.1121379
Dapma7bEVm010701,430.942034,405.8243252,304.6691675,348.5625896,463.7945343,352.8901644,476.43144,579.557574,416.3031122,412.792942,423.1263814,375.3576539,308.9537888,412.2310653,422.830541,500.7387063
