,log2FoldChange,pvalue,padj
Dapma7bEVm018604,1.052191381,0.428966855,0.953108977
Dapma7bEVm018605,0.030049053,0.862696999,0.996018607
Dapma7bEVm018606,-0.092088401,0.78315335,0.995280907
Dapma7bEVm018607,-0.090446189,0.480009318,0.959980398
Dapma7bEVm018608,-0.439922404,0.04147287,0.632488474
Dapma7bEVm018609,-0.909636785,0.37401473,0.948118256
Dapma7bEVm018612,2.504174357,0.061500261,0.720307171
Dapma7bEVm018613,0.6535578,0.343301241,0.943571883
Dapma7bEVm018615,1.515607571,0.35995151,0.947618225
Dapma7bEVm018617,0.165918457,0.49764778,0.964158903
Dapma7bEVm018618,1.29805626,0.359522987,0.947418468
Dapma7bEVm018619,0.041933124,0.928626909,0.997211633
Dapma7bEVm018621,-0.200143674,0.618505174,0.980944104
Dapma7bEVm018623,-0.316789531,0.355908677,0.947009914
Dapma7bEVm018627,0.243994507,0.288483787,0.928699314
Dapma7bEVm018628,-0.166006931,0.643992872,0.984108345
Dapma7bEVm018629,-0.181093764,0.374096067,0.948118256
Dapma7bEVm018630,0.06736511,0.762353205,0.995280907
Dapma7bEVm018631,-2.120013537,0.208925357,0.884141008
Dapma7bEVm018633,0.001447002,0.9982416,0.999771496
Dapma7bEVm018634,0.336453215,0.515077294,0.96749809
Dapma7bEVm018635,-0.132489079,0.719657554,0.994207572
Dapma7bEVm018636,0.297984457,0.441120449,0.954878077
Dapma7bEVm018637,-0.515420874,0.259665799,0.918674382
Dapma7bEVm018640,-0.136261153,0.218272963,0.897003191
Dapma7bEVm018642,0.475664102,0.270097657,0.921222436
Dapma7bEVm018643,0.41483329,0.391294642,0.952985701
Dapma7bEVm018644,-1.515783643,0.118703728,0.816285855
Dapma7bEVm018646,1.161890773,0.222484872,0.899384635
Dapma7bEVm018647,0.165849477,0.650468937,0.984108345
Dapma7bEVm018648,0.16762053,0.565755506,0.971159653
Dapma7bEVm018649,0.220542625,0.60346701,0.97945564
Dapma7bEVm018650,-0.177746917,0.529813599,0.969618438
Dapma7bEVm018651,-0.10462011,0.673848109,0.986295511
Dapma7bEVm018654,-0.207290084,0.868811204,0.996018607
Dapma7bEVm018657,0.399183818,0.187778284,0.877495148
Dapma7bEVm018658,0.711252314,0.078094216,0.762056973
Dapma7bEVm018659,0.313796838,0.320072147,0.941696037
Dapma7bEVm018660,-0.085636249,0.857821393,0.996018607
Dapma7bEVm018661,0.075389188,0.865958728,0.996018607
Dapma7bEVm018663,-0.392402267,0.358141726,0.947009914
Dapma7bEVm018664,-0.038890115,0.920042215,0.996018607
Dapma7bEVm018665,0.351660029,0.250389635,0.908193465
Dapma7bEVm018666,0.456055095,0.045485044,0.659016383
Dapma7bEVm018667,0.172638158,0.564517835,0.971159653
Dapma7bEVm018668,-0.055505856,0.950558828,0.997211633
Dapma7bEVm018669,-0.521696614,0.585132397,0.973212015
Dapma7bEVm018673,0.594350886,0.468933801,0.959980398
Dapma7bEVm018674,-0.266038762,0.264985139,0.921222436
Dapma7bEVm018675,0.191138623,0.220653409,0.898431975
Dapma7bEVm018676,-1.101795014,0.21189025,0.889638914
Dapma7bEVm018677,-0.284107504,0.294697451,0.933066436
Dapma7bEVm018678,-1.056674815,0.282411043,0.926961898
Dapma7bEVm018679,-0.600546122,0.103496308,0.798643787
Dapma7bEVm018680,0.957798347,0.509737918,0.967229321
Dapma7bEVm018681,0.37107944,0.831157676,0.995987636
Dapma7bEVm018683,-0.3016915,0.507687522,0.966399714
Dapma7bEVm018684,-1.961810334,0.107114428,0.803593561
Dapma7bEVm018685,2.494559486,5.27E-14,8.39E-11
Dapma7bEVm018686,-0.167793885,0.664376404,0.984108345
Dapma7bEVm018688,0.616951527,0.178428645,0.869680277
Dapma7bEVm018689,0.018854917,0.939871458,0.997211633
Dapma7bEVm018691,0.128071163,0.590175267,0.975603595
Dapma7bEVm018692,-0.381099471,0.330775674,0.941696037
Dapma7bEVm018693,0.663015581,0.178112101,0.868728585
Dapma7bEVm018694,0.072492814,0.830112286,0.995955594
Dapma7bEVm018695,-0.346283626,0.811689114,0.995280907
Dapma7bEVm018696,-1.560507088,0.115815663,0.808612694
Dapma7bEVm018697,-0.171075487,0.613617938,0.980781759
Dapma7bEVm018699,-0.025295868,0.909372733,0.996018607
Dapma7bEVm018700,0.397473642,0.253360053,0.910989648
Dapma7bEVm018702,1.236560555,0.247862238,0.908193465
Dapma7bEVm018703,1.179005034,0.303341693,0.934692763
Dapma7bEVm018704,0.243381647,0.639561265,0.984108345
Dapma7bEVm018708,0.12354973,0.804327723,0.995280907
Dapma7bEVm018709,0.111438514,0.457900356,0.959205692
Dapma7bEVm018710,-0.300317121,0.417577667,0.952985701
Dapma7bEVm018711,-0.017002042,0.865893569,0.996018607
Dapma7bEVm018713,0.516268348,0.275863166,0.921222436
Dapma7bEVm018714,0.149281664,0.792937192,0.995280907
Dapma7bEVm018715,-0.570473135,0.67849046,0.987939351
Dapma7bEVm018717,-0.773717615,0.201252193,0.882646072
Dapma7bEVm018719,1.656633765,0.066663705,0.731260511
Dapma7bEVm018720,-1.448224881,0.058382953,0.712158349
Dapma7bEVm018721,0.119026245,0.522841883,0.969039976
Dapma7bEVm018724,-1.193985557,0.358245006,0.947009914
Dapma7bEVm018727,-0.333920875,0.838223,0.995987636
Dapma7bEVm018728,-0.095512324,0.883904041,0.996018607
Dapma7bEVm018729,-0.698415921,0.62364387,0.981509387
Dapma7bEVm018731,0.628225366,0.213935467,0.892956169
Dapma7bEVm018733,0.304085788,0.72637034,0.994207572
Dapma7bEVm018734,1.383229308,0.327171443,0.941696037
Dapma7bEVm018735,2.244225195,0.080487581,0.765075427
Dapma7bEVm018736,-0.149924858,0.603499756,0.97945564
Dapma7bEVm018737,-1.564499362,0.230233737,0.904331857
Dapma7bEVm018738,0.556306079,0.507749247,0.966399714
Dapma7bEVm018740,-1.785865599,0.262629386,0.920029426
Dapma7bEVm018741,-1.601302351,0.4118529,0.952985701
Dapma7bEVm018742,1.594396302,0.215315404,0.894635901
Dapma7bEVm018744,-0.407236027,0.206721374,0.884141008
Dapma7bEVm018745,-0.19771564,0.508650276,0.966767984
Dapma7bEVm018748,0.435822304,0.677082389,0.987545798
Dapma7bEVm018749,-0.132842509,0.881860773,0.996018607
Dapma7bEVm018750,-0.138207927,0.91845539,0.996018607
Dapma7bEVm018751,0.09230782,0.796430374,0.995280907
Dapma7bEVm018752,-0.095019243,0.810950928,0.995280907
Dapma7bEVm018753,0.196858138,0.600212918,0.978145926
Dapma7bEVm018754,0.82059985,0.303887909,0.935309037
Dapma7bEVm018755,-0.414061802,0.728090732,0.994207572
Dapma7bEVm018759,0.235445799,0.716392818,0.994207572
Dapma7bEVm018760,-0.234505013,0.736139345,0.995280907
Dapma7bEVm018763,0.045823818,0.955776471,0.998126384
Dapma7bEVm018764,-1.669299186,NA,NA
Dapma7bEVm018765,-0.255848146,0.83892519,0.995987636
Dapma7bEVm018766,0.405220087,0.570457697,0.971159653
Dapma7bEVm018767,2.215738288,0.128925584,0.830048985
Dapma7bEVm018770,0.484750127,0.697958335,0.991950057
Dapma7bEVm018771,-0.950192029,0.303473371,0.934692763
Dapma7bEVm018772,2.549220894,0.021600078,0.485858085
Dapma7bEVm018774,0.187525576,0.413486089,0.952985701
Dapma7bEVm018775,-0.417300425,0.382974309,0.952984466
Dapma7bEVm018776,-0.476428989,0.693691958,0.991136775
Dapma7bEVm018786,-1.802503419,0.130259866,0.830789187
Dapma7bEVm018787,-0.356169309,0.757964431,0.995280907
Dapma7bEVm018788,-0.057353941,0.908622229,0.996018607
Dapma7bEVm018790,-0.721374452,0.397356887,0.952985701
Dapma7bEVm018791,-0.0194618,0.978644918,0.99927922
Dapma7bEVm018792,-0.290103814,0.299209828,0.933826739
Dapma7bEVm018795,-0.696822292,0.35548616,0.947009914
Dapma7bEVm018800,-0.744076955,0.269553719,0.921222436
Dapma7bEVm018801,0.463141435,0.192194666,0.877495148
Dapma7bEVm018802,0.718551926,0.047795,0.666014949
Dapma7bEVm018803,-1.402272302,0.056527744,0.705765839
Dapma7bEVm018805,-0.112287125,0.952183822,0.997211633
Dapma7bEVm018809,-0.157524075,0.785633291,0.995280907
Dapma7bEVm018810,1.644710209,0.390542297,0.952985701
Dapma7bEVm018814,0.453664654,0.507221255,0.966176336
Dapma7bEVm018815,0.389886982,0.090284943,0.786032462
Dapma7bEVm018816,3.086387588,0.004361951,0.226058154
Dapma7bEVm018819,-0.016149442,0.984313298,0.999771496
Dapma7bEVm018820,0.41815825,0.477693873,0.959980398
Dapma7bEVm018821,-2.621835585,0.129125098,0.83019483
Dapma7bEVm018822,-1.044320358,0.343951212,0.943571883
Dapma7bEVm018829,1.286330266,NA,NA
Dapma7bEVm018831,0.540908392,0.253307645,0.910989648
Dapma7bEVm018834,-0.068558936,0.955518301,0.998126384
Dapma7bEVm018835,0.237484961,0.407501079,0.952985701
Dapma7bEVm018837,-0.239246004,0.793694644,0.995280907
Dapma7bEVm018840,0.205860972,0.558985857,0.971159653
Dapma7bEVm018846,-1.579109554,0.268709626,0.921222436
Dapma7bEVm018851,-1.094598537,0.237108362,0.907861485
Dapma7bEVm018855,-0.353658966,0.457436332,0.959205692
Dapma7bEVm018868,1.456704228,0.604905508,0.97945564
Dapma7bEVm018879,0.324610677,0.774901134,0.995280907
Dapma7bEVm018886,-0.647172493,0.056494162,0.705765839
Dapma7bEVm018893,-1.125278657,0.028227756,0.54747678
Dapma7bEVm018902,-0.982555251,0.169574921,0.862628104
Dapma7bEVm018904,-0.880319335,0.446425903,0.957263192
Dapma7bEVm018912,-0.487738274,0.274450276,0.921222436
Dapma7bEVm018913,1.9244207,0.174338776,0.865051255
Dapma7bEVm018934,0.841606196,0.420981834,0.952985701
Dapma7bEVm018966,-0.809427222,0.587975701,0.974486937
Dapma7bEVm018972,0.852210107,0.399798936,0.952985701
Dapma7bEVm018986,-0.59148178,0.636061138,0.984108345
Dapma7bEVm019000,0.73406389,0.654408656,0.984108345
Dapma7bEVm019001,1.191932904,0.027254104,0.53895635
Dapma7bEVm019008,0.063666948,0.974396636,0.999117826
Dapma7bEVm019037,0.115014726,0.935882567,0.997211633
Dapma7bEVm019052,0.200589082,0.826554321,0.995280907
Dapma7bEVm019055,0.805897804,0.482056617,0.959980398
Dapma7bEVm019076,1.1109573,0.34250616,0.943571883
Dapma7bEVm019093,1.020645224,0.477788162,0.959980398
Dapma7bEVm019104,-2.985468328,0.026231773,0.531699703
Dapma7bEVm019116,-0.217137244,0.410934626,0.952985701
Dapma7bEVm019117,-0.331277078,0.191168228,0.877495148
Dapma7bEVm019123,0.290514182,0.614994667,0.980781759
Dapma7bEVm019130,0.704485388,0.052421523,0.688552863
Dapma7bEVm019131,2.156312689,0.480221875,0.959980398
Dapma7bEVm019139,0.209004578,0.892365772,0.996018607
Dapma7bEVm019140,-0.426211065,0.802559141,0.995280907
Dapma7bEVm019142,1.201571969,0.60883686,0.979705803
Dapma7bEVm019144,2.51706265,NA,NA
Dapma7bEVm019145,-0.069884532,0.835858076,0.995987636
Dapma7bEVm019154,1.598857106,0.314529,0.941696037
Dapma7bEVm019158,-0.313065294,0.597298816,0.977416671
Dapma7bEVm019160,1.113245009,0.007066052,0.28674561
Dapma7bEVm019165,0.748546203,0.444623732,0.956356134
Dapma7bEVm019168,7.079303727,0.092533071,0.787135536
Dapma7bEVm019171,0.403213764,0.73008884,0.994284703
Dapma7bEVm019172,0.466898536,0.564556776,0.971159653
Dapma7bEVm019181,-2.587484667,0.079088573,0.765075427
Dapma7bEVm019185,0.082114367,0.937649396,0.997211633
Dapma7bEVm019186,-0.698630579,0.318471499,0.941696037
Dapma7bEVm019197,-0.188624137,0.92522141,0.996646751
Dapma7bEVm019198,1.085307316,0.405156705,0.952985701
Dapma7bEVm019200,0.341396487,0.60519631,0.97945564
Dapma7bEVm019204,0.724796938,0.544527219,0.971159653
Dapma7bEVm019211,0.746055258,0.569859323,0.971159653
Dapma7bEVm019215,2.392992426,0.000282256,0.042117831
Dapma7bEVm019222,-0.110064538,0.931684052,0.997211633
Dapma7bEVm019227,1.289670659,0.216147616,0.895708159
Dapma7bEVm019229,-0.381754576,0.566022408,0.971159653
Dapma7bEVm019248,-0.262796442,0.707642629,0.992113972
Dapma7bEVm019255,-0.355640945,0.842227765,0.995987636
Dapma7bEVm019263,-5.061820844,0.006928682,0.282773132
Dapma7bEVm019265,-0.448420191,0.658533276,0.984108345
Dapma7bEVm019267,-2.180075837,0.176812541,0.867707997
Dapma7bEVm019268,-1.172797705,0.087023769,0.777265818
Dapma7bEVm019287,2.822916503,0.130746838,0.830789187
Dapma7bEVm019291,0.464790992,0.66572822,0.984300759
Dapma7bEVm019310,0.039655487,0.864004437,0.996018607
Dapma7bEVm019330,1.047353057,0.668267643,0.984883206
Dapma7bEVm019331,-4.56343208,0.053165935,0.692386976
Dapma7bEVm019345,-0.409052654,0.711926043,0.994185069
Dapma7bEVm019346,-0.043851757,0.920337114,0.996018607
Dapma7bEVm019355,0.357541626,0.536785852,0.970523454
Dapma7bEVm019356,-0.215469119,0.776171647,0.995280907
Dapma7bEVm019366,-0.091404196,0.94641199,0.997211633
Dapma7bEVm019392,1.166544467,0.321044691,0.941696037
Dapma7bEVm019405,-0.105819539,0.919233981,0.996018607
Dapma7bEVm019455,0.780652195,0.484025766,0.96038667
Dapma7bEVm019483,0.318123338,0.189699458,0.877495148
Dapma7bEVm019486,-0.255701744,0.360799754,0.947850483
Dapma7bEVm019488,0.607669025,0.808287312,0.995280907
Dapma7bEVm019491,-0.114177467,0.97445065,0.999117826
Dapma7bEVm019494,0.41306461,0.873133438,0.996018607
Dapma7bEVm019500,-0.185768801,0.551237123,0.971159653
Dapma7bEVm019513,0.688715748,0.096091091,0.793921054
Dapma7bEVm019532,2.823569075,NA,NA
Dapma7bEVm019548,-0.002398741,0.998991531,0.999771496
Dapma7bEVm019559,0.151528404,0.926444613,0.997105207
Dapma7bEVm019567,0.571737417,0.666188299,0.984497293
Dapma7bEVm019575,-0.247053024,0.393265029,0.952985701
Dapma7bEVm019593,-1.560262707,0.15346777,0.851074727
Dapma7bEVm019596,-0.021176281,0.945057701,0.997211633
Dapma7bEVm019601,-0.68541778,0.053726057,0.695235564
Dapma7bEVm019611,-17.27384065,1.72E-05,0.006160462
Dapma7bEVm019616,0.834016816,0.401242107,0.952985701
Dapma7bEVm019618,0.228325269,0.803563558,0.995280907
Dapma7bEVm019619,0.407341274,0.87586489,0.996018607
Dapma7bEVm019639,-1.66424642,0.304534076,0.935746599
Dapma7bEVm019652,-0.327589114,0.143688123,0.841005835
Dapma7bEVm019655,0.24469058,0.528436573,0.969618438
Dapma7bEVm019659,1.308723662,0.232091984,0.905539538
Dapma7bEVm019661,-1.06824037,0.149162716,0.846477171
Dapma7bEVm019670,-1.25239606,0.355119651,0.947009914
Dapma7bEVm019678,-1.236887082,0.261677715,0.918809966
Dapma7bEVm019679,-0.004633704,0.988146019,0.999771496
Dapma7bEVm019694,-0.50129428,0.356541695,0.947009914
Dapma7bEVm019707,-1.005687356,0.366400378,0.947850483
Dapma7bEVm019708,-4.471756992,0.000474589,0.061927018
Dapma7bEVm019715,-0.157593679,0.512850807,0.96749809
Dapma7bEVm019731,0.601169343,0.717592329,0.994207572
Dapma7bEVm019736,0.231297939,0.889545585,0.996018607
Dapma7bEVm019737,-1.622444401,0.247885846,0.908193465
Dapma7bEVm019757,0.633510998,0.679666278,0.988409291
Dapma7bEVm019763,0.295897276,0.816706771,0.995280907
Dapma7bEVm019768,3.4008201,0.079845146,0.765075427
Dapma7bEVm019787,-0.748492298,0.009328863,0.329895998
Dapma7bEVm019822,0.98492021,0.579454384,0.972314543
Dapma7bEVm019899,0.522004699,0.749459964,0.995280907
Dapma7bEVm019904,0.768859775,0.359301842,0.947009914
Dapma7bEVm019907,-1.049509421,0.369064894,0.947850483
Dapma7bEVm019908,0.393598048,0.47056526,0.959980398
Dapma7bEVm019928,0.801737564,0.692430573,0.990759476
Dapma7bEVm019989,-0.350031914,0.767569124,0.995280907
Dapma7bEVm020015,-0.457656309,0.120737359,0.818146957
Dapma7bEVm020085,1.262735787,0.48054815,0.959980398
Dapma7bEVm020087,-0.093097978,0.713472785,0.994207572
Dapma7bEVm020131,0.293404176,0.835996331,0.995987636
Dapma7bEVm020132,0.298324648,0.845679812,0.995987636
Dapma7bEVm020147,0.16179825,0.906245622,0.996018607
Dapma7bEVm020154,-0.312838272,0.810029239,0.995280907
Dapma7bEVm020161,-0.134816459,0.556697955,0.971159653
Dapma7bEVm020162,-1.03356188,0.384647999,0.952985701
Dapma7bEVm020210,0.15392085,0.695576635,0.991705864
Dapma7bEVm020239,-1.639375787,0.438640352,0.954579575
Dapma7bEVm020303,-0.477911039,0.238932318,0.907861485
Dapma7bEVm020309,-0.102200448,0.875339617,0.996018607
Dapma7bEVm020394,-0.064692883,0.458796808,0.959936982
Dapma7bEVm020470,-0.639002574,0.006692091,0.277967088
Dapma7bEVm020493,0.935815454,0.568980685,0.971159653
Dapma7bEVm020523,-0.745005929,0.25856024,0.917811413
Dapma7bEVm020531,0.304488683,0.828911174,0.995819571
Dapma7bEVm020532,1.85963513,0.083582943,0.775617077
Dapma7bEVm020538,-0.600530612,0.635389507,0.984106412
Dapma7bEVm020654,-1.554678638,0.123111909,0.822912975
Dapma7bEVm020745,3.085056093,5.79E-05,0.01315771
Dapma7bEVm020750,-0.710202174,0.484339846,0.96038667
Dapma7bEVm020797,-0.243693007,0.628467824,0.983257116
Dapma7bEVm020798,-1.173037643,0.355165197,0.947009914
Dapma7bEVm020803,-0.328600594,0.410106119,0.952985701
Dapma7bEVm020831,-0.915934272,0.481697737,0.959980398
Dapma7bEVm020845,3.67123463,0.002633075,0.177280996
Dapma7bEVm020902,-0.313921182,0.693636975,0.991136775
Dapma7bEVm020915,1.379891195,0.248429972,0.908193465
Dapma7bEVm020942,0.044235573,0.975802704,0.999117826
Dapma7bEVm020994,-1.394906202,0.205588285,0.884141008
Dapma7bEVm021077,0.687475937,0.697138218,0.991796615
Dapma7bEVm021081,4.565725456,0.022546482,0.491655555
Dapma7bEVm021205,0.271591984,0.557944281,0.971159653
Dapma7bEVm021348,-0.310652128,0.74831059,0.995280907
Dapma7bEVm021383,-0.739485597,0.45551029,0.95840766
Dapma7bEVm021384,-2.375155661,0.017755939,0.441586511
Dapma7bEVm021394,2.098932168,0.157453906,0.85321381
Dapma7bEVm021436,-0.038819602,0.958738773,0.998693083
Dapma7bEVm021543,-0.863537652,0.350481988,0.945049007
Dapma7bEVm021570,0.185968178,0.909221101,0.996018607
Dapma7bEVm021575,0.684855829,0.721109328,0.994207572
Dapma7bEVm021714,0.125774389,0.906761473,0.996018607
Dapma7bEVm021873,-0.876193013,0.254776193,0.912207881
Dapma7bEVm021902,-0.819125651,0.498166065,0.964158903
Dapma7bEVm021911,1.337424117,0.35134144,0.946046266
Dapma7bEVm021947,-0.051618713,0.967824639,0.999117826
Dapma7bEVm021981,-1.084522784,0.357797649,0.947009914
Dapma7bEVm022025,-0.5625944,0.484584632,0.96038667
Dapma7bEVm022036,-0.077940788,0.930241849,0.997211633
Dapma7bEVm022049,0.952201358,0.381698213,0.951834384
Dapma7bEVm022071,0.371099845,0.769442616,0.995280907
Dapma7bEVm022085,-1.101924075,0.093406649,0.788015458
Dapma7bEVm022111,-1.014050448,0.000830355,0.0878686
Dapma7bEVm022153,-0.935361893,0.482613269,0.959980398
Dapma7bEVm022154,0.479674526,0.700044754,0.992113972
Dapma7bEVm022157,0.304994528,0.827874305,0.995487495
Dapma7bEVm022162,-0.756122235,0.48037151,0.959980398
Dapma7bEVm022163,0.38281251,0.411803209,0.952985701
Dapma7bEVm022164,-0.069305253,0.929175215,0.997211633
Dapma7bEVm022174,0.743847233,0.618855567,0.980944104
Dapma7bEVm022264,-0.680716604,0.412251722,0.952985701
Dapma7bEVm022299,-0.564895319,0.428012704,0.953108977
Dapma7bEVm022314,1.824631072,0.181501002,0.872958719
Dapma7bEVm022365,-5.316420076,0.001176613,0.107356578
Dapma7bEVm022367,0.31378056,0.884077387,0.996018607
Dapma7bEVm022407,0.942049032,0.336530365,0.943571883
Dapma7bEVm022445,-0.573724349,0.418938146,0.952985701
Dapma7bEVm022450,-1.028082019,0.41029379,0.952985701
Dapma7bEVm022451,0.256274456,0.580227416,0.972476628
Dapma7bEVm022457,5.174789128,NA,NA
Dapma7bEVm022463,-0.44319302,0.109368426,0.80385082
Dapma7bEVm022475,0.253480661,0.721090931,0.994207572
Dapma7bEVm022478,-0.199481287,0.862972463,0.996018607
Dapma7bEVm022483,-2.699701723,0.000316054,0.046198738
Dapma7bEVm022484,0.589689612,0.678758417,0.988044638
Dapma7bEVm022486,0.009878961,0.965398656,0.999117826
Dapma7bEVm022499,0.471149545,0.778496316,0.995280907
Dapma7bEVm022524,-0.147238029,0.91300477,0.996018607
Dapma7bEVm022532,-2.601756842,0.047735119,0.665828219
Dapma7bEVm022536,-0.247092463,0.476085578,0.959980398
Dapma7bEVm022540,3.806639831,0.00047553,0.061927018
Dapma7bEVm022548,0.931602253,0.23879406,0.907861485
Dapma7bEVm022556,-1.908756496,0.239825833,0.908193465
Dapma7bEVm022561,-0.225084623,0.906578365,0.996018607
Dapma7bEVm022572,-1.880447631,0.047555138,0.665828219
Dapma7bEVm022577,-0.486461314,0.812052447,0.995280907
Dapma7bEVm022592,0.888046211,0.306647878,0.937763101
Dapma7bEVm022594,-0.315552602,0.834432533,0.995987636
Dapma7bEVm022614,-0.68632359,0.305157664,0.936658139
Dapma7bEVm022643,-0.068729055,0.957978988,0.998475625
Dapma7bEVm022644,-1.060554445,0.046812918,0.66052314
Dapma7bEVm022674,-0.672657375,0.794829745,0.995280907
Dapma7bEVm022692,0.257834938,0.293607417,0.932200705
Dapma7bEVm022694,-0.022078436,0.974367146,0.999117826
Dapma7bEVm022701,-7.548732984,0.008416039,0.316429827
Dapma7bEVm022702,-1.282741826,0.264327159,0.92074698
Dapma7bEVm022712,0.73422787,0.059610126,0.719324651
Dapma7bEVm022713,0.344605347,0.45758037,0.959205692
Dapma7bEVm022714,-0.743597202,0.15369057,0.851074727
Dapma7bEVm022715,0.143762559,0.920765658,0.996018607
Dapma7bEVm022716,-1.415073011,0.220494638,0.898431975
Dapma7bEVm022718,-0.149051598,0.859309761,0.996018607
Dapma7bEVm022719,-0.037863418,0.97617375,0.999117826
Dapma7bEVm022720,-0.980980608,0.42339734,0.952985701
Dapma7bEVm022721,-1.066200837,0.004402808,0.226058154
Dapma7bEVm022722,2.471293493,NA,NA
Dapma7bEVm022723,3.064284848,0.128733844,0.830048985
Dapma7bEVm022726,-0.87492336,0.326150436,0.941696037
Dapma7bEVm022727,0.36498876,0.413183657,0.952985701
Dapma7bEVm022729,0.066036458,0.532935111,0.969618438
Dapma7bEVm022730,1.489257864,0.282057447,0.926961898
Dapma7bEVm022731,-0.442595015,0.704177527,0.992113972
Dapma7bEVm022733,0.305024424,0.243958079,0.908193465
Dapma7bEVm022734,0.082795353,0.923710598,0.996322139
Dapma7bEVm022735,-0.878277259,0.059654987,0.719324651
Dapma7bEVm022736,0.879804427,0.021740665,0.485858085
Dapma7bEVm022737,0.484219637,0.189580922,0.877495148
Dapma7bEVm022738,-0.528864339,0.661662615,0.984108345
Dapma7bEVm022741,-0.086562585,0.981613538,0.999771496
Dapma7bEVm022748,0.271749672,0.730250358,0.994284703
Dapma7bEVm022758,-0.283787247,0.560526113,0.971159653
Dapma7bEVm022761,-0.125464898,0.756970241,0.995280907
Dapma7bEVm022763,-0.616166731,0.347494994,0.944745831
Dapma7bEVm022764,0.530490972,0.499874598,0.964158903
Dapma7bEVm022766,-0.102481259,0.791684729,0.995280907
Dapma7bEVm022778,-0.217706425,0.439002629,0.954579575
Dapma7bEVm022780,-2.023317058,0.039897969,0.624632133
Dapma7bEVm022783,-1.121074435,0.408056112,0.952985701
Dapma7bEVm022784,-0.484871323,0.20898652,0.884141008
Dapma7bEVm022785,-0.243970716,0.440730003,0.954878077
Dapma7bEVm022793,1.369039037,0.629832592,0.983270613
Dapma7bEVm022832,0.142961603,0.697721175,0.991796615
Dapma7bEVm022837,0.052275138,0.861245549,0.996018607
Dapma7bEVm022838,0.240988725,0.330886098,0.941696037
Dapma7bEVm022847,1.696952458,0.49941969,0.964158903
Dapma7bEVm022854,-0.504477394,0.042355268,0.64137338
Dapma7bEVm022856,-0.385831506,0.467709541,0.959980398
Dapma7bEVm022877,-0.272063051,0.851788055,0.995987636
Dapma7bEVm022878,0.230258409,0.299896812,0.933826739
Dapma7bEVm022880,-0.667348088,0.326620119,0.941696037
Dapma7bEVm022883,-0.07343597,0.677613673,0.987545798
Dapma7bEVm022884,1.083920357,0.45626627,0.95840766
Dapma7bEVm022885,0.230943076,0.788201295,0.995280907
Dapma7bEVm022898,0.288972449,0.892234812,0.996018607
Dapma7bEVm022900,-0.673999148,0.514185787,0.96749809
Dapma7bEVm022901,-0.314149626,0.599535296,0.978145926
Dapma7bEVm022902,-1.361167797,0.219885488,0.898431975
Dapma7bEVm022905,0.39499301,0.372600575,0.947850483
Dapma7bEVm022906,-0.183695556,0.899371219,0.996018607
Dapma7bEVm022907,-0.34223634,0.308981985,0.93895248
Dapma7bEVm022910,-0.155630461,0.651236494,0.984108345
Dapma7bEVm022911,0.628106506,0.415642985,0.952985701
Dapma7bEVm022916,-1.690152844,0.120261154,0.817321075
Dapma7bEVm022947,0.653618364,0.716365244,0.994207572
Dapma7bEVm022964,1.350513528,0.364181242,0.947850483
Dapma7bEVm022968,-0.165203185,0.85221186,0.995987636
Dapma7bEVm022970,0.63524867,0.321172969,0.941696037
Dapma7bEVm022971,0.262475386,0.88844179,0.996018607
Dapma7bEVm022972,-0.329779953,0.319965492,0.941696037
Dapma7bEVm022975,-2.356852761,0.004155819,0.221120907
Dapma7bEVm022989,0.848057095,0.424705117,0.952985701
Dapma7bEVm022990,2.41494969,0.203774403,0.883528391
Dapma7bEVm022996,0.673010551,0.269489037,0.921222436
Dapma7bEVm023001,0.23034183,0.617607871,0.980944104
Dapma7bEVm023004,0.073719265,0.963314801,0.999117826
Dapma7bEVm023007,0.392242657,0.342044049,0.943571883
Dapma7bEVm023008,0.068978064,0.8738387,0.996018607
Dapma7bEVm023012,1.750163756,0.139255846,0.837208795
Dapma7bEVm023014,-0.166230726,0.908259217,0.996018607
Dapma7bEVm023018,0.516284069,0.092501803,0.787135536
Dapma7bEVm023019,-0.580030708,0.046301586,0.65940677
Dapma7bEVm023022,-0.008687897,0.973116099,0.999117826
Dapma7bEVm023023,0.296156368,0.599465166,0.978145926
Dapma7bEVm023024,0.099076705,0.868267746,0.996018607
Dapma7bEVm023026,-0.174726652,0.563947803,0.971159653
Dapma7bEVm023028,1.487285841,0.497252046,0.964158903
Dapma7bEVm023029,0.067616587,0.965728488,0.999117826
Dapma7bEVm023030,1.610473384,0.237088167,0.907861485
Dapma7bEVm023048,1.21091527,0.187197126,0.877495148
Dapma7bEVm023053,0.068093702,0.828683806,0.995713431
Dapma7bEVm023054,-2.63019082,0.083597114,0.775617077
Dapma7bEVm023056,-0.093356688,0.942883441,0.997211633
Dapma7bEVm023061,0.209419802,0.68095202,0.988812741
Dapma7bEVm023062,-0.684521014,0.524872624,0.969243458
Dapma7bEVm023066,-0.289833032,0.705029192,0.992113972
Dapma7bEVm023068,-0.301498603,0.244969964,0.908193465
Dapma7bEVm023069,-0.146483096,0.762791357,0.995280907
Dapma7bEVm023070,-1.948724674,0.264265527,0.92074698
Dapma7bEVm023074,0.051752098,0.837894201,0.995987636
Dapma7bEVm023075,-0.771260133,0.487821407,0.962540174
Dapma7bEVm023079,-0.264675508,0.904802102,0.996018607
